Date,Open,High,Low,Close,Volume,Adj Close
2024-01-30,202.0595689727052,204.5135750702821,196.498444058035,200.8917207135738,2083509,200.8917207135738
2024-01-31,201.60106562804452,201.60106562804452,199.3909483549215,200.23554880256023,8013697,200.23554880256023
2024-02-01,203.23793259226034,204.95451662553447,201.55627097581123,201.55627097581123,7365795,201.55627097581123
2024-02-02,204.22829135259397,205.48454633157505,203.5086797758318,205.48454633157505,3544084,205.48454633157505
2024-02-05,202.7960755218616,207.117948630173,198.0594250599566,202.00925637972097,8603902,202.00925637972097
2024-02-06,200.2086182345545,200.51856251356432,195.22659351334542,200.20117185764406,2315167,200.20117185764406
2024-02-07,197.9168183259815,200.1285494537264,197.81292245872697,200.1285494537264,545101,200.1285494537264
2024-02-08,197.3859228934347,199.26162911757592,194.9103621402977,197.00514289779437,9713273,197.00514289779437
2024-02-09,197.79138731148396,200.44953244276311,193.8836363483572,196.20177543852517,3395990,196.20177543852517
2024-02-12,195.47772308537915,198.64525229690202,193.11680770469653,194.49153004902962,6199628,194.49153004902962
2024-02-13,195.984626203716,199.20949945536125,195.07542186676304,199.20949945536125,1272622,199.20949945536125
2024-02-14,192.45287234770382,195.99331067705023,190.75281657449705,193.89495420684068,5993309,193.89495420684068
2024-02-15,197.66206589719658,198.576636495474,194.315801750574,198.576636495474,3603157,198.576636495474
2024-02-16,204.91195559326033,209.1557118316855,202.51798354273566,207.5381986216537,1104646,207.5381986216537
2024-02-19,207.53165385918123,210.71193339894083,207.53165385918123,209.98487611897949,3479569,209.98487611897949
2024-02-20,209.45647850217665,213.5982389259074,207.08537212988884,209.94420713436935,1523286,209.94420713436935
2024-02-21,211.74079341062745,213.8894094612263,211.25670544837936,213.8894094612263,6195929,213.8894094612263
2024-02-22,209.7252049666049,211.39233739081342,204.58220243503544,208.6355325564488,4481932,208.6355325564488
2024-02-23,206.95139868284684,207.4462521030846,203.6600211455367,205.5439181365131,7106454,205.5439181365131
2024-02-26,207.8424822113558,207.92906314736206,205.56779384400522,206.91192203721468,8498043,206.91192203721468
2024-02-27,204.10443800703945,207.92095743096516,204.10443800703945,205.8902020790319,864121,205.8902020790319
2024-02-28,203.1779862569529,203.70543160676658,199.206967740241,202.54333699087243,5184921,202.54333699087243
2024-02-29,199.91070450240278,199.91070450240278,196.589436783359,199.8738855325897,4566271,199.8738855325897
2024-03-01,196.71307197636412,196.95750007359976,191.14622281593861,196.64924698766447,149115,196.64924698766447
2024-03-04,198.3150000157403,199.04081060696606,193.97229722690756,197.14751808691864,5346880,197.14751808691864
2024-03-05,199.67127900854416,201.65564677601978,197.46469915995155,199.0000765670183,2155723,199.0000765670183
2024-03-06,199.9919619556158,202.3147068489736,198.1479323362602,201.61582548702748,2748790,201.61582548702748
2024-03-07,203.20061665643058,205.9073255566545,201.66344044514605,205.22162274620675,2697480,205.22162274620675
2024-03-08,207.1466074075139,207.78243925166845,204.44876371863498,204.44876371863498,3469720,204.44876371863498
2024-03-11,205.49747742206767,208.2649240808436,203.98315001943547,206.76601016777585,4070001,206.76601016777585
2024-03-12,204.3192092935613,206.6439176673945,202.64994927747966,202.92412916398624,775510,202.92412916398624
2024-03-13,200.4933770082959,200.4933770082959,198.99156153827437,199.49881827448175,9715215,199.49881827448175
2024-03-14,202.04686433869298,204.7283983028925,199.45148655483712,204.7283983028925,6297323,204.7283983028925
2024-03-15,204.27791332499095,204.7709207813183,200.63745330109597,202.4002866416917,5482287,202.4002866416917
2024-03-18,200.45117195257652,202.53852210164686,200.03327018286916,202.29961498186935,297775,202.29961498186935
2024-03-19,203.2705288404076,207.5596716210422,199.9643564075782,205.14915856216217,633636,205.14915856216217
2024-03-20,202.4731163586686,205.8198508591728,202.130464117467,203.0480746267104,4508249,203.0480746267104
2024-03-21,203.28675378684068,205.30698113784374,203.17052365145975,203.17052365145975,6746705,203.17052365145975
2024-03-22,204.48003000533075,208.8783699805961,201.53979613997552,206.27043624030946,6343669,206.27043624030946
2024-03-25,204.64697147794823,208.08365896944184,201.5192370540215,202.3306673934805,6411326,202.3306673934805
2024-03-26,202.20877684127004,205.50947960827213,199.71353707682073,202.01525563513331,3785501,202.01525563513331
2024-03-27,203.752212824981,207.6775586537342,201.90820199113264,204.19445650256213,1554908,204.19445650256213
2024-03-28,209.33905654259598,212.0749883527315,204.11922332224674,207.9058509860315,5049499,207.9058509860315
2024-03-29,214.6696541593672,214.6696541593672,211.01950941133686,211.01950941133686,4948287,211.01950941133686
