,Open,High,Low,Close,Adj Close,Volume,sma_5,sma_20,sma_50,ema_12,ema_26,MACD_12_26_9,MACDs_12_26_9,MACDh_12_26_9,rsi_14,BBM_5_2.0,BBstd_5_2.0,BBU_5_2.0,BBL_5_2.0,BBB_5_2.0
2020-01-15,10443.167381528361,10457.74752599226,10439.74377939736,10454.615801257185,10454.615801257185,1705314,10462.876132740776,10139.77458020124,9583.314466553693,10304.613319311064,10182.258807839597,122.35451147146705,76.61392439621895,45.7405870752481,57.91222725662456,10462.876132740776,45.59048177642701,10554.057096293629,10371.695169187922,182.36192710570685
2020-01-16,10387.070055764932,10397.0545146645,10387.070055764932,10395.691035109294,10395.691035109294,4394070,10461.639603649654,10139.77458020124,9583.314466553693,10318.625275587714,10198.068602452167,120.55667313554659,85.40247414408448,35.15419899146211,57.91222725662456,10461.639603649654,47.69397568284617,10557.027555015346,10366.251652283961,190.77590273138412
2020-01-17,10423.481248237213,10443.058565552357,10423.481248237213,10427.846101465655,10427.846101465655,4889453,10446.809813025433,10139.77458020124,9583.314466553693,10335.428479568936,10215.089157934648,120.33932163428835,92.38984364212526,27.949477992163096,57.91222725662456,10446.809813025433,43.33787657891513,10533.485566183263,10360.134059867603,173.3515063156592
2020-01-20,10188.743903432916,10196.81504058702,10173.997344211653,10185.413133940621,10185.413133940621,4957874,10395.429985869758,10139.77458020124,9583.314466553693,10312.349195626119,10212.89093393509,99.45826169102838,93.80352725190588,5.654734439122507,57.91222725662456,10395.429985869758,125.12119018527285,10645.672366240304,10145.187605499212,500.48476074109203
2020-01-21,9972.674340985232,9979.072438767791,9958.055070436927,9971.912590209582,9971.912590209582,4578687,10287.095732396469,10139.77458020124,9583.314466553693,10259.974333254344,10195.04068625172,64.93364700262464,88.02955120204965,-23.095904199425007,48.986151639235096,10287.095732396469,205.75856214446935,10698.612856685408,9875.57860810753,823.0342485778783
2020-01-22,9905.4430280449,9919.993919574928,9888.219082014786,9903.981996932727,9903.981996932727,2182200,10176.968971531576,10139.77458020124,9583.314466553693,10205.206281512557,10173.480783339202,31.725498173354936,76.7687405963107,-45.04324242295577,47.21748734308521,10176.968971531576,238.44285852167792,10653.854688574933,9700.08325448822,953.7714340867133
2020-01-23,9785.071212305626,9789.627177237275,9775.3791595251,9782.035173947737,9782.035173947737,5775219,10054.237799299264,10139.77458020124,9583.314466553693,10140.103034194894,10144.484812273167,-4.381778078273783,60.53863686139381,-64.9204149396676,40.424699807305764,10054.237799299264,255.06795531322135,10564.373709925707,9544.101888672822,1020.2718212528853
2020-01-24,9826.89567660699,9836.626138928634,9820.863633678779,9820.99180568348,9820.99180568348,2093956,9932.86694014283,10139.77458020124,9583.314466553693,10091.008999039292,10120.522367340598,-29.5133683013064,42.528235828853774,-72.04160413016018,33.54195549341527,9932.86694014283,159.2205625374592,10251.308065217749,9614.425815067912,636.8822501498362
2020-01-27,9710.059457230815,9718.574630321253,9703.32044397025,9712.635234846559,9712.635234846559,9063736,9838.311360324016,10139.77458020124,9583.314466553693,10032.797650701948,10090.308505674373,-57.51085497242457,22.520417668598107,-80.03127264102267,31.637015154201336,9838.311360324016,101.76367940057868,10041.838719125173,9634.78400152286,407.05471760231376
2020-01-28,9552.178368893732,9552.178368893732,9545.705961335629,9546.00863749777,9546.00863749777,4648338,9753.130569781653,10139.77458020124,9583.314466553693,9957.907033285921,10049.98999692055,-92.08296363462978,-0.40025859204746794,-91.68270504258231,28.804468842388232,9753.130569781653,134.84819570369666,10022.826961189046,9483.43417837426,539.3927828147862
2020-01-29,9719.243703438642,9739.100321922282,9719.17964371351,9720.96800068309,9720.96800068309,2431041,9716.527770531728,10125.822980235394,9583.314466553693,9921.454874423947,10025.617997199259,-104.16312277531142,-21.15283142870026,-83.01029134661115,27.540225286077742,9716.527770531728,105.25634986904922,9927.040470269825,9506.01507079363,421.02539947619516
2020-01-30,9715.280005322717,9715.280005322717,9688.587449222958,9694.921898339939,9694.921898339939,8859371,9699.105115410168,10111.371298624214,9583.314466553693,9886.603647334101,10001.121989876347,-114.51834254224559,-39.82593365140933,-74.69240889083626,22.01080549522719,9699.105115410168,98.7084672209775,9896.522049852123,9501.688180968213,394.8338688839103
2020-01-31,9709.786285555783,9719.349649710353,9695.480522895432,9703.965127542768,9703.965127542768,6025764,9675.699779782026,10093.316343719309,9583.314466553693,9858.50541352005,9979.11037044423,-120.60495692418044,-55.98173830596355,-64.6232186182169,23.46211230448391,9675.699779782026,73.1465169664223,9821.99281371487,9529.40674584918,292.58606786569
2020-02-03,9525.557393465911,9541.35494914486,9525.557393465911,9536.03109487614,9536.03109487614,7962111,9640.378951787941,10057.263838125113,9583.314466553693,9808.893979882525,9946.289683365112,-137.39570348258712,-72.26453134128826,-65.13117214129886,17.14729732076036,9640.378951787941,91.25097400692974,9822.880899801801,9457.877003774081,365.00389602771975
2020-02-04,9481.77198863001,9485.488350930153,9462.217703701686,9473.242004669108,9473.242004669108,7142453,9625.825625222209,10019.501081775792,9583.314466553693,9757.255214465076,9911.249114572815,-153.99390010773823,-88.61040509457825,-65.38349501315997,17.103371134305007,9625.825625222209,113.22209074556466,9852.269806713339,9399.38144373108,452.8883629822594
2020-02-05,9481.525821532556,9503.71362819904,9481.525821532556,9487.143177612717,9487.143177612717,8289165,9579.060660608135,9983.858383853052,9583.314466553693,9715.69951648779,9879.833859983179,-164.13434349538875,-103.71519277474036,-60.41915072064839,18.59666865955036,9579.060660608135,112.38650655331074,9803.833673714757,9354.287647501513,449.54602621324375
2020-02-06,9362.18899801486,9362.18899801486,9351.838727045235,9354.543681475017,9354.543681475017,1272667,9510.985017235149,9931.491883898558,9583.314466553693,9660.137080331979,9840.923476389982,-180.78639605800345,-119.12943343139298,-61.656962626610465,15.310720285562809,9510.985017235149,126.82220707363881,9764.629431382427,9257.34060308787,507.2888282945569
2020-02-07,9391.570033037982,9414.475596083646,9385.792260127524,9398.861535007027,9398.861535007027,4453402,9449.964298728002,9876.335207919572,9583.314466553693,9619.940842589678,9808.178147398652,-188.23730480897393,-132.95100770690917,-55.286297102064765,20.844878207185943,9449.964298728002,72.53999015214467,9595.044279032292,9304.884318423712,290.15996060858015
2020-02-10,9333.30873434177,9341.198235419515,9327.884047592015,9330.536548451062,9330.536548451062,9123445,9408.865389442986,9820.746421856176,9583.314466553693,9575.41710502989,9772.797288217349,-197.3801831874589,-145.83684280301912,-51.54334038443977,23.358864246426506,9408.865389442986,69.74613448071753,9548.357658404422,9269.37312048155,278.9845379228718
2020-02-11,9301.14815406695,9309.31457449151,9286.120725186882,9298.018007877272,9298.018007877272,1112035,9373.820590084619,9759.968129371238,9583.314466553693,9532.740320852565,9737.628452636602,-204.8881317840369,-157.64710059922268,-47.241031184814204,24.066876592934292,9373.820590084619,73.24649599412788,9520.313582072875,9227.327598096363,292.9859839765122
2020-02-12,9229.824010999493,9239.983530320886,9229.316179128482,9230.32569284837,9230.32569284837,6698238,9322.457093131748,9698.753623950797,9583.314466553693,9486.214993467303,9700.050470430066,-213.8354769627622,-168.8847758719306,-44.950701090831586,25.238922565378147,9322.457093131748,63.28097916102432,9449.019051453797,9195.8951348097,253.12391664409733
2020-02-13,9456.884995318771,9460.71483684475,9436.502608513658,9444.197405840943,9444.197405840943,1340526,9340.387838004935,9651.178942487379,9583.314466553693,9479.750749217093,9681.098391571613,-201.34764235451985,-175.37734916844846,-25.970293186071387,35.38402112738271,9340.387838004935,83.96654962364158,9508.320937252218,9172.454738757653,335.86619849456474
2020-02-14,9434.391860503443,9444.392202075775,9434.391860503443,9443.571870014552,9443.571870014552,2216733,9349.32990500644,9601.965230914824,9583.314466553693,9474.184767801318,9663.503834419238,-189.31906661791982,-178.16569265834275,-11.153373959577067,38.61107477967657,9349.32990500644,93.58083969511365,9536.491584396666,9162.168225616213,374.3233587804534
2020-02-17,9310.15008192597,9327.167851419828,9310.15008192597,9322.301080906704,9322.301080906704,6687453,9347.682811497569,9558.809628263129,9583.314466553693,9450.81804674061,9638.229556381273,-187.411509640664,-180.014856054807,-7.3966535858569955,40.15279976813132,9347.682811497569,94.06553131810865,9535.813874133786,9159.551748861351,376.2621252724348
2020-02-18,9421.534540638268,9434.639827156207,9407.462919769478,9418.14371225863,9418.14371225863,1865144,9371.70795237384,9531.12118436558,9583.314466553693,9445.791226051073,9621.926901261078,-176.1356752100055,-179.23901988584672,3.103344675841214,35.672277668273125,9371.70795237384,93.54865789447047,9558.80526816278,9184.6106365849,374.1946315778805
2020-02-19,9273.69295675336,9292.518179626526,9261.329582527915,9278.556814935697,9278.556814935697,2418137,9381.354176791307,9499.84992526573,9583.314466553693,9420.062855110245,9596.49208005179,-176.42922494154482,-178.67706089698635,2.2478359554415306,32.21145951096382,9381.354176791307,76.20424601910094,9533.762668829508,9228.945684753106,304.81698407640215
2020-02-20,9296.128765102501,9303.703582550681,9296.128765102501,9303.375263457228,9303.375263457228,3307306,9353.189748314562,9475.916929741205,9583.314466553693,9402.110917932858,9574.779723267007,-172.6688053341495,-177.47540978441899,4.806604450269475,33.113057143033245,9353.189748314562,73.13277783529878,9499.45530398516,9206.924192643964,292.53111134119536
2020-02-21,9083.421708341459,9091.984368294685,9074.935241944697,9082.592853148857,9082.592853148857,1522797,9280.993944941423,9438.996982114473,9583.314466553693,9352.954292581473,9538.321436591588,-185.36714401011523,-179.05375662955825,-6.313387380556975,31.700584632064675,9280.993944941423,122.86801292697217,9526.729970795368,9035.257919087479,491.4720517078895
2020-02-24,8946.216155766791,8946.216155766791,8923.666997297361,8936.312512868606,8936.312512868606,6868590,9203.796231333803,9400.180846015575,9583.314466553693,9288.855557241031,9493.728182982479,-204.87262574144734,-184.21753045193609,-20.65509528951125,29.699181780024304,9203.796231333803,192.15083242428489,9588.097896182373,8819.494566485233,768.60332969714
2020-02-25,8944.587485496922,8966.051558738916,8944.587485496922,8958.86865794706,8958.86865794706,4497172,9111.94122047149,9370.823847038038,9583.314466553693,9238.088341965034,9454.108958905781,-216.02061694074655,-190.5781477496982,-25.44246919104836,30.156290232540414,9111.94122047149,172.876927414491,9457.695075300471,8766.187365642509,691.5077096579626
2020-02-26,9045.064256420792,9046.89303813702,9026.931374617223,9041.515265433665,9041.515265433665,7560230,9064.532910571083,9336.851210275567,9583.314466553693,9207.846330190978,9423.546463093031,-215.70013290205316,-195.60254478016918,-20.097588121883973,37.78316243950812,9064.532910571083,146.20794071746155,9356.948792006006,8772.11702913616,584.831762869846
2020-02-27,9067.021452251123,9073.856678343922,9058.24606376012,9061.50177645779,9061.50177645779,7652469,9016.158213171197,9305.18020418146,9583.314466553693,9185.331783462794,9396.728338157087,-211.39655469429272,-198.7613467629939,-12.635207931298822,36.57866329782136,9016.158213171197,64.74953516151922,9145.657283494234,8886.659142848159,258.9981406460756
2020-02-28,9034.694115642007,9053.28521297861,9032.15666086524,9049.524403216406,9049.524403216406,9142165,9009.544523184706,9272.458167965142,9583.314466553693,9164.438340347966,9371.009528161481,-206.57118781351528,-200.32331497309818,-6.247872840417102,38.295610800977116,9009.544523184706,57.55659386098985,9124.657710906686,8894.431335462727,230.2263754439591
2020-03-02,9011.469563740335,9031.378636761017,9010.024445554716,9016.970445617479,9016.970445617479,6388811,9025.67610973448,9246.50513550221,9583.314466553693,9141.75097192789,9344.784410936,-203.03343900810978,-200.8653397801005,-2.1680992280092823,38.29448100004767,9025.67610973448,40.74960905791663,9107.175327850315,8944.176891618647,162.99843623166817
2020-03-03,8853.117042141052,8869.619112810793,8849.347218391551,8855.39668758386,8855.39668758386,1414399,9004.981715661841,9215.612869647946,9583.314466553693,9097.696466644193,9308.53346846547,-210.83700182127723,-202.85967218833588,-7.977329632941348,35.51696570332216,9004.981715661841,85.19489247740111,9175.371500616644,8834.591930707038,340.7795699096059
2020-03-04,8786.784299803387,8786.784299803387,8762.907668814158,8778.262707673763,8778.262707673763,8175173,8952.33120410986,9180.168846151,9583.314466553693,9048.552811417972,9269.254152851268,-220.70134143329597,-206.42800603732792,-14.273335395968047,21.237286509085493,8952.33120410986,127.70973465997412,9207.750673429808,8696.911734789912,510.8389386398958
2020-03-05,8722.572702604173,8734.531356103122,8719.736199851408,8729.580845533468,8729.580845533468,6884724,8885.947017924995,9148.92070435392,9583.314466553693,8999.480201281895,9229.278352309208,-229.798151027313,-211.10203503532495,-18.69611599198805,20.390813102287325,8885.947017924995,142.21841724059985,9170.383852406194,8601.510183443796,568.8736689623984
2020-03-06,8819.011615260766,8849.65184644791,8819.011615260766,8844.630251342724,8844.630251342724,5449113,8844.968187550257,9121.209140170706,9583.314466553693,8975.657132060483,9200.785900385765,-225.12876832528127,-213.9073816933162,-11.22138663196506,30.088259860603216,8844.968187550257,108.92371681286453,9062.815621175987,8627.120753924528,435.6948672514591
2020-03-09,8875.139787002949,8891.529652842932,8870.045869053847,8882.961302507743,8882.961302507743,8251204,8818.16635892831,9098.83037787354,9583.314466553693,8961.396235206215,9177.243337579985,-215.8471023737693,-214.29532582940686,-1.5517765443624398,26.567349270484655,8818.16635892831,62.698712614105126,8943.56378415652,8692.768933700101,250.79485045641923
2020-03-10,8689.098396293175,8705.922293568185,8683.329622728601,8693.411097532204,8693.411097532204,1729672,8785.76924091798,9068.600032356288,9583.314466553693,8920.167752487137,9141.403912391259,-221.23615990412145,-215.6834926443498,-5.552667259771653,25.453692015038683,8785.76924091798,78.50863941503172,8942.786519748044,8628.751962087916,314.0345576601285
2020-03-11,8722.67868800215,8735.2381979077,8722.67868800215,8728.973087616352,8728.973087616352,6257901,8775.911316906499,9043.532402094686,9557.89392830602,8890.753188660863,9110.853480926451,-220.100292265588,-216.56685256859745,-3.5334396969905413,26.119622228793233,8775.911316906499,82.67101594669123,8941.25334879988,8610.569285013116,330.68406378676445
2020-03-12,8691.486284845769,8699.236298769702,8676.919695664137,8688.635410343324,8688.635410343324,9837389,8767.72222986847,9005.754302319805,9531.987525901617,8859.65814584278,9079.578068290662,-219.91992244788162,-217.2374665444543,-2.682455903427325,30.73031686982347,8767.72222986847,90.10168292938086,8947.925595727233,8587.518864009708,360.40673171752496
2020-03-13,8620.448339620703,8624.130770640211,8615.238274973943,8617.538621417885,8617.538621417885,2147417,8722.303903883501,8964.452639889972,9503.037013817157,8822.40898823895,9045.352924077864,-222.9439358389136,-218.37876040334618,-4.565175435567426,33.169940235700125,8722.303903883501,98.48782141792404,8919.27954671935,8525.328261047653,393.9512856716974
2020-03-16,8686.45237370996,8688.697911121622,8669.414127523252,8683.40931212875,8683.40931212875,1160786,8682.393505807702,8932.508051451074,9471.56357592453,8801.024422683535,9018.542286155707,-217.5178634721724,-218.20658101711143,0.6887175449390384,36.09285460071931,8682.393505807702,40.426458021979464,8763.246421851662,8601.540589763743,161.70583208791868
2020-03-17,8800.063295236363,8800.063295236363,8777.597126748975,8795.006606580282,8795.006606580282,3075414,8702.712607617319,8901.351196167157,9442.893765423025,8800.098604821496,9001.984087668638,-201.88548284714125,-214.94236138311743,13.056878535976182,37.90797393867167,8702.712607617319,65.2556274953965,8833.223862608113,8572.201352626525,261.02250998158706
2020-03-18,8900.298699718862,8900.298699718862,8890.447581938448,8897.162940320572,8897.162940320572,8598498,8736.350578158163,8882.2815024364,9416.837081508087,8815.031579513661,8994.219558235447,-179.18797872178584,-207.79148485085113,28.603506129065295,42.54003818421934,8736.350578158163,110.11010562996213,8956.570789418087,8516.130366898238,440.44042251984865
2020-03-19,8809.870533360348,8810.727499653047,8798.8919020141,8806.725588312598,8806.725588312598,6722078,8759.968613752017,8857.44901867917,9384.934119663041,8813.753734713498,8980.33111601894,-166.57738130544203,-199.54866414176934,32.971282836327305,39.711324740061265,8759.968613752017,109.98157599734851,8979.931765746715,8540.005461757319,439.9263039893958
2020-03-20,8776.343534187816,8781.328401535813,8773.381788150036,8774.19662419641,8774.19662419641,8883060,8791.300214307723,8842.029207231546,9350.378151055234,8807.668025403178,8965.061894402457,-157.39386899927922,-191.1177051132713,33.72383611399209,39.71216592840254,8791.300214307723,76.47152383965634,8944.243261987036,8638.35716662841,305.88609535862633
2020-03-23,8813.27743603334,8825.87561532055,8810.63290120356,8810.874904008018,8810.874904008018,2314530,8816.793332683575,8835.757326788518,9317.749403741014,8808.161391342384,8953.640635854721,-145.47924451233666,-181.9900129930844,36.51076848074774,47.88998661409744,8816.793332683575,47.12961413665816,8911.052560956892,8722.534104410259,188.5184565466334
2020-03-24,8915.904863222402,8932.313940509977,8901.63749242208,8918.072060474764,8918.072060474764,1910175,8841.406423462471,8833.717496914904,9285.83916779899,8825.070725055059,8951.005926567317,-125.93520151225857,-170.77905069691926,44.843849184660684,56.4423816852486,8841.406423462471,62.526994560215584,8966.460412582903,8716.35243434204,250.1079782408633
2020-03-25,8865.875287900457,8871.31159311507,8864.293002542652,8866.573912020149,8866.573912020149,8225529,8835.288617802387,8824.970429244227,9254.078330014248,8831.455830741996,8944.751703267526,-113.29587252553029,-159.28241506264146,45.98654253711118,56.29626607467559,8835.288617802387,56.9560702924041,8949.200758387196,8721.376477217578,227.8242811696182
2020-03-26,8845.764200455538,8851.571915440969,8839.357069569196,8847.24489706833,8847.24489706833,6501188,8843.392479553533,8814.257585274754,9223.109407253429,8833.884917869123,8937.5289768824,-103.644059013277,-148.15474385276858,44.510684839491574,50.13176387260471,8843.392479553533,54.714529278007404,8952.821538109549,8733.963420997517,218.85811711203132
2020-03-27,8715.343849699502,8732.599845193505,8714.397564064606,8728.631424047662,8728.631424047662,7056095,8834.279439523783,8798.212936316317,9189.125113705068,8817.69207266582,8922.055084079828,-104.3630114140069,-139.39639736501624,35.033385951009336,42.80482103360086,8834.279439523783,70.60721426623859,8975.49386805626,8693.065010991306,282.4288570649551
2020-03-30,8601.491403786438,8607.9878253159,8586.851373952091,8602.151483331836,8602.151483331836,1121701,8792.534755388548,8777.471988202034,9157.459880692893,8784.531981999055,8898.358521061458,-113.82653906240375,-134.28242570449376,20.455886642090007,45.479436213433,8792.534755388548,127.04727203008157,9046.62929944871,8538.440211328385,508.1890881203253
2020-03-31,8670.104124049514,8697.973264341405,8670.104124049514,8689.315252875704,8689.315252875704,8680223,8746.783393868736,8769.167916466628,9131.807933946217,8769.883254441616,8882.87383452918,-112.99058008756401,-130.02405658110783,17.033476493543816,48.13108389518162,8746.783393868736,110.67153275260983,8968.126459373956,8525.440328363517,442.68613101043957
2020-04-01,8833.125266018227,8843.994064976237,8826.256188106592,8836.24171604282,8836.24171604282,4941631,8740.716954673271,8772.066866885081,9110.453128328418,8780.092248534109,8879.419603530192,-99.32735499608316,-123.8847162641029,24.557361268019747,56.321070330782895,8740.716954673271,103.03126636112034,8946.779487395512,8534.65442195103,412.12506544448115
2020-04-02,8833.25553351593,8833.25553351593,8817.480851326813,8829.306541484406,8829.306541484406,6174895,8737.129283556485,8777.053151682627,9091.39855567915,8787.66367821877,8875.707524860134,-88.04384664136342,-116.71654233955502,28.672695698191603,59.596048863577614,8737.129283556485,98.612021138571,8934.353325833628,8539.905241279343,394.44808455428574
2020-04-03,8927.742865164133,8942.140301124486,8922.618730874688,8939.807880039334,8939.807880039334,2064641,8779.36457475482,8781.812033117458,9073.774877166266,8811.070478498857,8880.455699317852,-69.38522081899464,-107.25027803544295,37.86505721644831,61.16676962952488,8779.36457475482,133.21469850876224,9045.793971772344,8512.935177737296,532.858794035048
2020-04-06,8981.264542232773,8981.264542232773,8969.725727751755,8980.550343601431,8980.550343601431,2433043,8855.044346808738,8786.691485172141,9059.133179341365,8837.144303899253,8887.870117412933,-50.725813513679896,-95.94538513109035,45.21957161741045,58.612413012080935,8855.044346808738,113.3784789093252,9081.801304627388,8628.287388990087,453.51391563730067
2020-04-07,8931.812021870799,8931.812021870799,8900.512749862444,8910.483139595257,8910.483139595257,7637056,8899.27792415265,8797.545087275295,9046.422669383315,8848.427201698638,8889.545156093103,-41.117954394465414,-84.97989898376535,43.86194458929994,50.63726989266291,8899.27792415265,65.6562987567328,9030.590521666116,8767.965326639183,262.6251950269325
2020-04-08,8951.09744090438,8963.688985186345,8950.8014166548,8951.061608535185,8951.061608535185,7789177,8922.241902651123,8808.649513321236,9031.024541540357,8864.217110442722,8894.101930348072,-29.884819905350014,-73.96088316808229,44.076063262732276,57.25131830237591,8922.241902651123,57.69372400596609,9037.629350663055,8806.854454639191,230.77489602386413
2020-04-09,9125.192375721464,9127.36455464119,9121.442169518195,9122.919164694107,9122.919164694107,1248924,8980.964427293064,8830.363701038776,9019.584486867441,8904.017426481396,8911.051355114445,-7.033928633049072,-60.575492261075645,53.54156362802657,65.36806967925993,8980.964427293064,83.22705510074694,9147.418537494557,8814.51031709157,332.90822040298735
2020-04-10,9105.159463155665,9128.357991239354,9105.159463155665,9119.810871474676,9119.810871474676,9145618,9016.96502558013,8855.477313541614,9007.90140174608,8937.216418018823,8926.51502299298,10.70139502584243,-46.32011480369203,57.02150982953446,64.02980917765004,9016.96502558013,98.50282876378043,9213.970683107691,8819.959368052569,394.0113150551224
2020-04-13,9306.38968770191,9309.039961392558,9280.633664328518,9298.044073106224,9298.044073106224,3090923,9080.46377148109,8886.20905159049,9003.14166131068,8992.728364955346,8954.03569337174,38.69267158360708,-29.31755752623221,68.01022910983929,66.2099327806529,9080.46377148109,155.18551586525464,9390.8348032116,8770.092739750582,620.7420634610171
2020-04-14,9007.009472761545,9019.984500283808,8988.40684154887,9004.01424404122,9004.01424404122,2940711,9099.169992370282,8896.659433463534,8993.757106098123,8994.464654045481,8957.737808236145,36.72684580933674,-16.108676859118425,52.83552266845516,54.85803820585476,9099.169992370282,133.72703435277876,9366.62406107584,8831.715923664724,534.9081374111156
2020-04-15,9084.881789093888,9112.583545807269,9078.536873183673,9096.412760089475,9096.412760089475,2363307,9128.240222681141,8906.62192445198,8985.942497747657,9010.14897805225,8968.010026891947,42.138951160302895,-4.459151255234163,46.598102415537056,58.37462640648164,9128.240222681141,106.51032389295804,9341.260870467057,8915.219574895225,426.04129557183114
2020-04-16,9103.477813663754,9120.652617879196,9097.455676908336,9107.069719669305,9107.069719669305,6925237,9125.07033367618,8921.639131019816,8980.993018511545,9025.059861377951,8978.310744875454,46.74911650249669,5.782502296312007,40.96661420618469,63.71472083691742,9125.07033367618,106.94324656247024,9338.95682680112,8911.183840551239,427.7729862498818
2020-04-17,9076.095887748004,9076.095887748004,9060.23977430244,9074.539995932211,9074.539995932211,7498391,9116.016158567687,8936.656299606606,8974.506587730048,9032.672189770914,8985.438837546326,47.23335222458809,14.072672281967225,33.16067994262086,68.37045468545337,9116.016158567687,109.3882930169854,9334.792744601658,8897.239572533716,437.5531720679428
2020-04-20,9092.570645627131,9096.14727741513,9070.426199449095,9085.697445739519,9085.697445739519,4218451,9073.546833094346,8950.39742669318,8969.609805675816,9040.829921458391,8992.865401116193,47.96452034219874,20.85104189401353,27.11347844818521,66.38318483469382,9073.546833094346,40.712526457419756,9154.971886009185,8992.121780179506,162.8501058296788
2020-04-21,8864.086862697868,8881.155459600921,8855.713404245525,8867.205864470017,8867.205864470017,4372021,9046.185157180105,8947.854116892942,8960.993562807673,9014.118528075564,8983.557287290549,30.56124078501489,22.793081672213802,7.7681591128010865,51.20832140095728,9046.185157180105,100.78262138186321,9247.750399943832,8844.619914416378,403.13048552745386
2020-04-22,8844.437175889747,8844.483828454004,8838.186102440643,8844.178031362602,8844.178031362602,1190477,8995.738211434731,8946.734322860066,8953.270609577956,8987.97383627357,8973.232897962553,14.74093831101709,21.182652999974458,-6.441714688957369,50.57313528337517,8995.738211434731,128.635281126761,9253.008773688252,8738.46764918121,514.5411245070427
2020-04-23,8890.798650286997,8893.744043775288,8875.62671708153,8883.977272545702,8883.977272545702,7213415,8951.119722010011,8948.570941633934,8942.066206912052,8971.97436493082,8966.621370153896,5.352994776923879,18.016721355364343,-12.663726578440464,47.72431751162956,8951.119722010011,118.66960114651945,9188.45892430305,8713.780519716973,474.6784045860768
2020-04-24,9054.286660369247,9063.331590722986,9032.285275988306,9047.80981700515,9047.80981700515,8805819,8945.773686224598,8964.52986128181,8934.150965851863,8983.64135755764,8972.635329179915,11.00602837772567,16.61458275983661,-5.608554382110938,52.49151903739363,8945.773686224598,112.14210505775677,9170.057896340111,8721.489476109085,448.5684202310258
