,Open,High,Low,Close,Adj Close,Volume,sma_5,sma_20,sma_50,ema_12,ema_26,MACD_12_26_9,MACDs_12_26_9,MACDh_12_26_9,rsi_14,BBM_5_2.0,BBstd_5_2.0,BBU_5_2.0,BBL_5_2.0,BBB_5_2.0
2020-01-16,102.81533262221404,102.98074930661586,102.39868190956521,102.7022974150555,102.7022974150555,613622,103.22539864835873,100.63961298856762,96.14330210052985,102.07347577482383,101.10083236289925,0.9726434119245795,0.6887710019612512,0.2838724099633283,58.08084644652975,103.22539864835873,0.3789720298035314,103.9833427079658,102.46745458875166,1.5158881192141394
2020-01-17,103.09969729064065,103.21169475788089,102.8471221315892,102.96139473324398,102.96139473324398,171537,103.1089094536532,100.63961298856762,96.14330210052985,102.21007869150385,101.2386517977396,0.9714268937642458,0.7453021803218502,0.2261247134423956,58.08084644652975,103.1089094536532,0.34457338032253926,103.79805621429827,102.41976269300812,1.3782935212901464
2020-01-20,101.02544481215395,101.13960760722978,100.90648612545421,101.02028185324583,101.02028185324583,864777,102.69913090426587,100.63961298856762,96.14330210052985,102.02703302407954,101.22247624629563,0.8045567777839153,0.7571530998142633,0.04740367796965206,58.08084644652975,102.69913090426587,0.9995145514974653,104.6981600072608,100.70010180127095,3.9980582059898495
2020-01-21,99.06972704924308,99.35689653786771,98.91998033630635,99.30263721795204,99.30263721795204,497783,101.8316043386903,100.63961298856762,96.14330210052985,101.60789520775224,101.08026594789982,0.5276292598524179,0.7112483318218943,-0.18361907196947636,49.09833455901788,101.8316043386903,1.6495099364743036,105.1306242116389,98.53258446574169,6.598039745897211
2020-01-22,98.64834558268065,99.01312542039936,98.64834558268065,98.75571282419727,98.75571282419727,699095,100.94846480873892,100.63961298856762,96.14330210052985,101.16909791797454,100.90807682762556,0.2610210903489758,0.6212028835273106,-0.36018179317833476,47.311812778331266,100.94846480873892,1.9137582856865472,104.77598138011201,97.12094823736582,7.655033142746191
2020-01-23,97.84277918465146,98.05916063601293,97.4902753204375,97.77030902909414,97.77030902909414,753936,99.96206713154666,100.63961298856762,96.14330210052985,100.64620731968525,100.67564958328991,-0.02944226360466473,0.49107385410091553,-0.5205161177055803,40.46504130774475,99.96206713154666,2.0499833270660064,104.06203378567868,95.86210047741464,8.199933308264036
2020-01-24,97.93645264361558,98.211677983779,97.81074451906609,98.08784116472978,98.08784116472978,999084,98.98735641784381,100.63961298856762,96.14330210052985,100.25261252661518,100.48396007080397,-0.2313475441887931,0.3465895744429738,-0.5779371186317669,33.58702151793885,98.98735641784381,1.2822030455768445,101.5517625089975,96.42295032669013,5.128812182307371
2020-01-27,97.76475102284243,97.76475102284243,96.96880313390368,97.21093205653402,97.21093205653402,570455,98.22548645850145,100.63961298856762,96.14330210052985,99.78466168506424,100.24151355122842,-0.45685186616418605,0.18590128632154185,-0.642753152485728,31.65264377942154,98.22548645850145,0.8211039993744511,99.86769445725035,96.58327845975255,3.2844159974978027
2020-01-28,95.63701803724207,96.00875773984907,95.47761662922777,95.85725308619669,95.85725308619669,768689,97.5364096321504,100.63961298856762,96.14330210052985,99.18044497754616,99.91675351678163,-0.7363085392354662,0.0014593212101402242,-0.7377678604456065,28.777284545668664,97.5364096321504,1.0921296048543805,99.72066884185915,95.35215042244164,4.368518419417512
2020-01-29,97.62074420212437,97.62074420212437,97.16089629156825,97.28225763405116,97.28225763405116,332117,97.24171859412115,100.52857986431447,96.14330210052985,98.88841615547001,99.72160567361641,-0.8331895181463977,-0.16547044666116736,-0.6677190714852304,27.640429043856457,97.24171859412115,0.8536198245890733,98.9489582432993,95.534478944943,3.414479298356298
2020-01-30,97.14293803360852,97.14992524130263,96.94056411218402,97.07257188493172,97.07257188493172,873068,97.10217116528867,100.41343969812311,96.14330210052985,98.60905549846412,99.52538094852865,-0.9163254500645337,-0.31564144734184063,-0.6006840027226931,22.146765510166347,97.10217116528867,0.8010153800867129,98.70420192546209,95.50014040511525,3.2040615203468406
2020-01-31,97.3654067556686,97.4937896167016,97.11718451186326,97.14785968802849,97.14785968802849,433936,96.91417486994843,100.26927720039272,96.14330210052985,98.38425614301248,99.34926826256569,-0.965012119553208,-0.4455155817841141,-0.5194965377690939,23.606443491489998,96.91417486994843,0.5958883315155337,98.10595153297949,95.72239820691736,2.3835533260621276
2020-02-03,96.03115586172517,96.03115586172517,95.61348817033593,95.7831385513874,95.7831385513874,493444,96.62861616891908,99.97961256419191,96.14330210052985,97.9840842058394,99.0851105061821,-1.1010263003427099,-0.5766177254958333,-0.5244085748468765,17.291866703519077,96.62861616891908,0.7422585604072871,98.11313328973365,95.14409904810451,2.9690342416291458
2020-02-04,95.05146508771912,95.41281497859163,95.05146508771912,95.27265518821343,95.27265518821343,313286,96.51169658932244,99.67579536008957,96.14330210052985,97.56694128005078,98.8027064085548,-1.2357651285040134,-0.7084472060974694,-0.5273179224065441,17.23214903954657,96.51169658932244,0.9191122506712067,98.34992109066485,94.67347208798003,3.6764490026848193
2020-02-05,95.47715713324432,95.47715713324432,95.25691124511398,95.38793103337439,95.38793103337439,661340,96.13283126918708,99.3890872571237,96.14330210052985,97.23170893440826,98.54976008446735,-1.318051150059091,-0.8303679948897937,-0.4876831551692973,18.738715341068186,96.13283126918708,0.9124773099111979,97.95778588900947,94.30787664936469,3.649909239644785
2020-02-06,94.24039182107961,94.34781140517697,93.99092677296218,94.30574643549845,94.30574643549845,550985,95.57946617930044,98.96727578112362,96.14330210052985,96.7815608576529,98.23538870306224,-1.4538278454093359,-0.9550599649937022,-0.4987678804156337,15.437818629911206,95.57946617930044,1.0313245506992175,97.64211528069887,93.516817077902,4.12529820279687
2020-02-07,94.67906815319134,94.86553115889417,94.31593422867816,94.67018419350141,94.67018419350141,146032,95.08393108039502,98.5235929554601,96.14330210052985,96.45673367855267,97.9712994801318,-1.5145658015791383,-1.0669611323107895,-0.44760466926834885,20.99133484305692,95.08393108039502,0.590271479012437,96.26447403841989,93.90338812237015,2.3610859160497455
2020-02-10,94.02288234021557,94.21340896434769,94.02288234021557,94.11267351546756,94.11267351546756,604910,94.74983807321105,98.07576790122435,96.14330210052985,96.09610903807803,97.68547533460111,-1.5893662965230817,-1.171442165153248,-0.41792413136983364,23.480109610799744,94.74983807321105,0.5678998940027409,95.88563786121654,93.61403828520557,2.2715995760109706
2020-02-11,93.83351789252546,94.16156942702675,93.70810026548938,93.84793704451718,93.84793704451718,395830,94.46489444447181,97.58615125115873,96.14330210052985,95.75023642368404,97.40121323903934,-1.6509768153552926,-1.267349095193657,-0.3836277201616356,24.17735327899021,94.46489444447181,0.5966918238206261,95.65827809211306,93.27151079683055,2.3867672952825103
2020-02-12,93.53366389829398,93.53366389829398,92.94772859667259,93.29427224658657,93.29427224658657,963413,94.04616268711423,97.09229433979036,96.14330210052985,95.37239578105365,97.09699538774655,-1.724599606692891,-1.3587991974935039,-0.36580040919938717,25.328072744470802,94.04616268711423,0.5161983371456159,95.07855936140547,93.013766012823,2.0647933485824694
2020-02-13,94.85856338252444,95.19207806760592,94.85856338252444,95.04794961944911,95.04794961944911,723090,94.19460332390437,96.70957695001003,96.14330210052985,95.32248098696066,96.9452142197245,-1.6227332327638493,-1.4115860045475732,-0.21114722821627607,35.534325474643396,94.19460332390437,0.6877250750128953,95.57005347393016,92.81915317387859,2.750900300051569
2020-02-14,95.13848345637092,95.17287716197816,95.00951214989404,95.04462563716602,95.04462563716602,334337,94.2694916126373,96.31373849520614,96.14330210052985,95.27973401006918,96.80442988027572,-1.5246958702065427,-1.4342079776793673,-0.09048789252717548,38.756591577896096,94.2694916126373,0.7681442907708207,95.80578019417894,92.73320303109566,3.072577163083281
2020-02-17,94.34683665674034,94.34683665674034,93.99278645726109,94.05403105227643,94.05403105227643,272857,94.25776311999907,95.96542595515766,96.14330210052985,95.0911643242549,96.60069663375725,-1.5095323095023474,-1.4492728440439633,-0.06025946545838412,40.27450092636205,94.25776311999907,0.7715773058398766,95.80091773167882,92.71460850831932,3.086309223359507
2020-02-18,94.92154693186244,94.92154693186244,94.61454100108557,94.840341755509,94.840341755509,529763,94.45624406219743,95.74231118203552,96.14330210052985,95.05257623675553,96.47029997610925,-1.4177237393537183,-1.4429630231059143,0.025239283752195973,35.85527324599745,94.45624406219743,0.7674296690701375,95.9911034003377,92.92138472405715,3.0697186762805586
2020-02-19,93.41765891827703,93.85392944656826,93.41765891827703,93.69889799535336,93.69889799535336,404962,94.53716921195078,95.48947044059331,96.14330210052985,94.84431804577058,96.2650109404977,-1.4206928947271251,-1.4385089974301564,0.017816102703031245,32.36200152295871,94.53716921195078,0.6217803778774175,95.78072996770561,93.29360845619595,2.487121511509656
2020-02-20,93.74451657349636,94.08932355949932,93.54056961606959,93.90419535062189,93.90419535062189,986854,94.30841835818534,95.2961647566697,96.14330210052985,94.69968378497848,96.09013571161802,-1.3904519266395425,-1.4288975832720339,0.03844565663249133,33.26914946385796,94.30841835818534,0.5967763132453763,95.50197098467609,93.11486573169458,2.387105252981513
2020-02-21,92.15532089894657,92.24003133691735,91.92655163963182,92.0911053780465,92.0911053780465,434071,93.71771430636144,94.99632796733553,96.14330210052985,94.29836403006587,95.79391124246456,-1.4955472123986908,-1.4422275090973653,-0.053319703301325516,31.79835436757803,93.71771430636144,1.006775444459354,95.73126519528014,91.70416341744274,4.027101777837402
2020-02-24,90.94862384640592,91.07815655546082,90.70281705777187,90.88513917627517,90.88513917627517,821041,93.08393593116118,94.6800383233226,96.14330210052985,93.77325251409808,95.43029849682091,-1.6570459827228348,-1.4851912038224593,-0.17185477890037548,29.757737894740075,93.08393593116118,1.5776869898611519,96.23930991088348,89.92856195143888,6.310747959444598
2020-02-25,91.13192464512358,91.2901424056727,90.98348379262981,91.07333988844445,91.07333988844445,441609,92.33053555774828,94.44084266343499,96.14330210052985,93.3578813409206,95.10756082212636,-1.7496794812057601,-1.5380888592991195,-0.21159062190664057,30.227233911060125,92.33053555774828,1.4209028261813446,95.17234121011097,89.48872990538558,5.683611304725389
2020-02-26,91.37643613448505,91.76119309356746,91.37643613448505,91.7575507514843,91.7575507514843,845222,91.94226610897447,94.16460731930664,96.14330210052985,93.11167663485347,94.85941192800473,-1.7477352931512655,-1.5800181460695488,-0.1677171470817167,37.880123109359566,91.94226610897447,1.2018724317815375,94.34601097253754,89.53852124541139,4.807489727126153
2020-02-27,91.85390268981085,92.09476700924354,91.6807375361092,91.92412085114739,91.92412085114739,850887,91.54625120907956,93.90718476761744,96.14330210052985,92.92897574505253,94.64198295934864,-1.7130072142961126,-1.6066159597148617,-0.10639125458125087,36.688461048733494,91.54625120907956,0.5350264632619843,92.61630413560353,90.47619828255559,2.1401058530479418
2020-02-28,91.74807696239988,92.18095707366376,91.55114233941299,91.82705587913382,91.82705587913382,737509,91.49344130929703,93.6411445771727,96.14330210052985,92.75944961183427,94.43346984229568,-1.6740202304614087,-1.6200968138641714,-0.05392341659723732,38.402768338653075,91.49344130929703,0.47776930501837034,92.44897991933377,90.53790269926029,1.91107722007348
2020-03-02,91.3714668467537,91.7502232837647,91.28403557959892,91.56013262614105,91.56013262614105,399477,91.6284399992702,93.42999428091038,96.14330210052985,92.574939306343,94.22063004850644,-1.6456907421634384,-1.6252155995240247,-0.020475142639413635,38.394248087135125,91.6284399992702,0.3377673202450156,92.30397463976023,90.95290535878017,1.351069280980056
2020-03-03,90.18228684120876,90.46990254954692,90.01681475184259,90.22537652477517,90.22537652477517,226457,91.45884732653634,93.17763034773847,96.14330210052985,92.21346810917872,93.92468534304486,-1.7112172338661367,-1.6424159263924472,-0.06880130747368951,35.57501322795683,91.45884732653634,0.7023157512295095,92.86347882899537,90.05421582407732,2.8092630049180514
2020-03-04,89.63359839181399,89.69894069883482,89.26310849398612,89.58718467869957,89.58718467869957,378720,91.0247741119794,92.88759303000472,96.14330210052985,91.80942450448961,93.6033889975378,-1.7939644930481933,-1.6727256397235966,-0.12123885332459672,21.325368501151203,91.0247741119794,1.0541334368751807,93.13304098572976,88.91650723822903,4.216533747500733
2020-03-05,89.21940105155362,89.46049013279175,88.89277833012792,89.18437837308502,89.18437837308502,219875,90.47682561636694,92.63152462688406,96.14330210052985,91.40557125350429,93.27605487720797,-1.8704836237036773,-1.7122772365196128,-0.15820638718406443,20.466710972766805,90.47682561636694,1.174923759252261,92.82667313487146,88.12697809786242,4.699695037009036
2020-03-06,90.15408918688841,90.41986896274693,89.86821589900386,90.1411807427559,90.1411807427559,925837,90.13965058909135,92.40507445434677,96.14330210052985,91.21104963646609,93.04384197835967,-1.8327923418935796,-1.7363802575944063,-0.09641208429917336,30.213415537641595,90.13965058909135,0.900400478095761,91.94045154528287,88.33884963289982,3.601601912383046
2020-03-09,90.4672349827346,90.64912750436264,90.44038028509976,90.460500698431,90.460500698431,980432,89.91972420354935,92.22246581349495,96.14330210052985,91.09558056907608,92.85248336503162,-1.7569027959555399,-1.740484765266633,-0.016418030688906793,26.75402464568556,89.91972420354935,0.5211097733719063,90.96194375029316,88.87750465680554,2.0844390934876174
2020-03-10,88.75915504760273,89.23553652211046,88.75915504760273,88.88851086078714,88.88851086078714,566995,89.65235107075173,91.97449450430845,96.14330210052985,90.75603138318547,92.55885577212462,-1.8028243889391433,-1.7529526900011354,-0.04987169893800791,25.58474047302913,89.65235107075173,0.6516819085499027,90.95571488785154,88.34898725365193,2.606727634199615
2020-03-11,89.1767040423416,89.23075900135413,89.11018046500676,89.1859697307401,89.1859697307401,655889,89.57210808115983,91.76907937851612,95.93696309276237,90.51448343665541,92.3090123616517,-1.7945289249962855,-1.7612679370001656,-0.03326098799611987,26.27447000034681,89.57210808115983,0.6855339977874418,90.94317607673472,88.20104008558494,2.7421359911497802
2020-03-12,88.72188235911318,88.85809888288914,88.61625374812361,88.85207554208502,88.85207554208502,954378,89.50564751495983,91.45928567464792,95.72649709942888,90.25872837595227,92.05294296760971,-1.7942145916574361,-1.7678572679316198,-0.02635732372581634,30.8661962391768,89.50564751495983,0.7459649698535424,90.99757745466692,88.01371757525274,2.983859879414183
2020-03-13,88.27572144893054,88.53337431362111,88.11630153595057,88.2614731203993,88.2614731203993,414260,89.12970599048852,91.12012804880958,95.49110436898414,89.95145833663643,91.77209334929783,-1.8206350126613984,-1.7784128168775757,-0.04222219578382269,33.28617879034553,89.12970599048852,0.8159752196501765,90.76165642978887,87.49775555118816,3.263900878600708
2020-03-16,88.79791540314227,89.09862289397502,88.66892905148063,88.81188288176774,88.81188288176774,617965,88.79998242715585,90.85802064028414,95.23581340111144,89.7761390358874,91.55281849985116,-1.7766794639637595,-1.7780661462948126,0.0013866823310531018,36.22910258291565,88.79998242715585,0.33528758886888754,89.47055760489363,88.12940724941808,1.3411503554755484
2020-03-17,90.0998851101101,90.0998851101101,89.42370737553013,89.7412430833901,89.7412430833901,610472,88.97052887167646,90.6030657066782,95.00365827737403,89.77077042781089,91.41862772826144,-1.6478573004505535,-1.752024377125961,0.10416707667540748,38.07786271399652,88.97052887167646,0.543685331721895,90.05789953512026,87.88315820823267,2.1747413268875846
2020-03-18,90.42392748835134,90.68618418022476,90.26543167441285,90.589947640497,90.589947640497,728474,89.25132445362783,90.44761818893538,94.79301536833015,89.89679769130106,91.35724401805666,-1.4604463267556014,-1.693708767051889,0.23326244029628773,42.70008944239005,89.25132445362783,0.9170941269241583,91.08551270747614,87.41713619977952,3.668376507696621
2020-03-19,89.7796074773521,89.8481735679691,89.51513781135282,89.84186581967148,89.84186581967148,949326,89.44928250914514,90.24450171238786,94.53501316561356,89.88834663412729,91.24499378113924,-1.3566471470119552,-1.6262964430439024,0.2696492960319472,39.86041005357522,89.44928250914514,0.9161944394443062,91.28167138803374,87.61689363025653,3.664777757777216
2020-03-20,89.39465918940142,89.67854026223193,89.39465918940142,89.57344960596494,89.57344960596494,789995,89.71167780625825,90.11861892378379,94.25560534359744,89.83990093748692,91.12117569408929,-1.2812747566023717,-1.5572921057555964,0.27601734915322473,39.854331892447135,89.71167780625825,0.635987198707455,90.98365220367316,88.43970340884334,2.5439487948298165
2020-03-23,90.40028207505942,90.40028207505942,89.63120578980903,89.87965321701947,89.87965321701947,893897,89.9252318733086,90.068344625821,93.99181491593417,89.84601667279962,91.02921106615818,-1.183194393358562,-1.4824725632761897,0.2992781699176277,48.02719835112987,89.9252318733086,0.3900246794728863,90.70528123225438,89.14518251436283,1.5600987178915489
2020-03-24,90.39071427274939,90.95789790738915,90.39071427274939,90.7698371364149,90.7698371364149,681042,90.13095068391355,90.05316948821952,93.73440625774587,89.9881428979712,91.0099981824735,-1.0218552845022941,-1.3903491075214107,0.3684938230191166,56.559916534546886,90.13095068391355,0.5187441645115669,91.16843901293669,89.09346235489042,2.0749766580462676
2020-03-25,90.3701883577558,90.4707606553627,90.2760833618691,90.3449659173596,90.3449659173596,329047,90.08195433928609,89.9825402465133,93.47787736661398,90.04303874710789,90.96073653320579,-0.9176977860979036,-1.2958188432367095,0.37812105713880584,56.42180803793636,90.08195433928609,0.47421069629413337,91.03037573187436,89.13353294669781,1.8968427851765455
2020-03-26,89.98652012648202,90.32050950191157,89.98652012648202,90.18640617774099,90.18640617774099,192850,90.15086241089998,89.89565451284297,93.22755954186769,90.0650952748976,90.90337872909728,-0.8382834541996829,-1.2043117654293043,0.36602831122962143,50.27449093112987,90.15086241089998,0.455255207426885,91.06137282575375,89.2403519960462,1.8210208297075496
2020-03-27,89.3885868756883,89.3885868756883,89.08099310309044,89.203061291379,89.203061291379,996197,90.07678474798279,89.76445478345524,92.95239287303039,89.93247466204858,90.77742928926631,-0.8449546272177315,-1.1324403377869898,0.2874857105692583,42.93738524725898,90.07678474798279,0.5844897624644776,91.24576427291174,88.90780522305383,2.337959049857915
2020-03-30,88.04314626246935,88.2568908285447,87.99957466206864,88.15117974776918,88.15117974776918,840479,89.73109005413274,89.59400713953663,92.69501083092085,89.65842929062097,90.58289228619245,-0.9244629955714743,-1.0908448693438868,0.16638187377241254,45.60168520548373,89.73109005413274,1.053337884924703,91.83776582398214,87.62441428428333,4.213351539698806
2020-03-31,89.06648962598807,89.1090631213872,88.58381957472332,88.8792360849184,88.8792360849184,454835,89.35296984383343,89.5267001175438,92.48654280826018,89.53855341282058,90.4566955305425,-0.9181421177219278,-1.0563043190194952,0.1381622012975674,48.25968116474133,89.35296984383343,0.9178600132922353,91.1886898704179,87.51724981724897,3.6714400531689364
2020-04-01,90.21427834678407,90.45297981923007,90.0586631953866,90.10187284362324,90.10187284362324,663159,89.30435122908617,89.55243452578998,92.3134660086487,89.62521794063636,90.43041236854849,-0.8051944279121273,-1.0060823407980217,0.20088791288589447,56.441382226630054,89.30435122908617,0.8565700001614617,91.01749122940909,87.59121122876324,3.4262800006458463
2020-04-02,89.70131607934579,90.35111569987747,89.70131607934579,90.04601788238125,90.04601788238125,293946,89.27627357001421,89.59551650125478,92.15898018571447,89.6899563932125,90.40193870290646,-0.7119823096939655,-0.9472623345772105,0.23528002488324506,59.73398791500275,89.27627357001421,0.8220333597511574,90.92034028951653,87.63220685051189,3.288133439004639
2020-04-03,90.99799474816044,90.99799474816044,90.76993296472962,90.9633045455762,90.9633045455762,570949,89.62832222085365,89.6366226913958,92.01648945333137,89.88585610896075,90.44352135791904,-0.557665248958287,-0.869342917453426,0.311677668495139,61.283550926162505,89.62832222085365,1.1095018691003031,91.84732595905426,87.40931848265303,4.438007476401225
2020-04-06,91.26228178975138,91.63014736661101,91.19682596952887,91.30198589599215,91.30198589599215,915943,90.25848345049823,89.67869695127385,91.89831053012054,90.10372223004251,90.50711132370223,-0.403389093659726,-0.7761521526946861,0.3727630590349601,58.726289129687835,90.25848345049823,0.9430882680189717,92.14465998653617,88.3723069144603,3.772353072075873
2020-04-07,90.56607455492369,91.00816591526817,90.54510436093658,90.72394651144437,90.72394651144437,967392,90.62742553580344,89.77046873380672,91.7956443986255,90.19914135025817,90.52317318946092,-0.32403183920274614,-0.6857280899962982,0.36169625079355205,50.77258619903411,90.62742553580344,0.5457570840583884,91.71893970392021,89.53591136768667,2.183028336233548
2020-04-08,90.97124264618945,91.3457666731258,90.95226501582837,91.06151773625577,91.06151773625577,952208,90.81935451432994,89.8642461340825,91.67122960066958,90.33181464041165,90.56305056329758,-0.2312359228859293,-0.5948296565742245,0.3635937336882952,57.38146191876418,90.81935451432994,0.47943975675890643,91.77823402784776,89.86047500081213,1.917759027035629
2020-04-09,92.45432879145751,92.65157665084884,92.26164315385238,92.48215091923069,92.48215091923069,349200,91.30658112169984,90.04574990293979,91.57942118135556,90.6626356063838,90.70520614521855,-0.04257053883475237,-0.4843778330263301,0.4418072941915777,65.44912700327706,91.30658112169984,0.6890833448566388,92.68474781141312,89.92841443198655,2.7563333794265645
2020-04-10,92.39078220124067,92.60546504930237,92.29781969329869,92.45826952670619,92.45826952670619,825527,91.60557411792584,90.25558972325513,91.4856293781291,90.9388869787411,90.83506269199542,0.10382428674567734,-0.36673740907192864,0.470561695817606,64.11937378035265,91.60557411792584,0.8156142991918829,93.23680271630961,89.97434551954207,3.262457196767542
2020-04-13,93.4741958406619,94.03948699464407,93.4741958406619,93.92568073050553,93.92568073050553,406606,92.1303130848285,90.51127961569202,91.44848022171146,91.39839370978177,91.0639973615147,0.3343963482670773,-0.22651065760412747,0.5609070058712048,66.25264140908114,92.1303130848285,1.282076509855553,94.6944661045396,89.5661600651174,5.128306039422199
2020-04-14,91.51671369593797,91.53021468460615,91.46349646323695,91.50616874520946,91.50616874520946,554598,92.28675753158151,90.599525898783,91.3731504928514,91.41497448446296,91.09675079734393,0.3182236871190298,-0.11756378865949602,0.43578747577852583,54.960984533932724,92.28675753158151,1.1027460725208298,94.49224967662317,90.08126538653985,4.41098429008332
2020-04-15,92.23347499569074,92.35482369246662,92.06881032557745,92.2705860494795,92.2705860494795,583410,92.52857119422629,90.6835578192321,91.31080359317352,91.54660703292704,91.18370155676138,0.3629054761656647,-0.02146993569446387,0.3843754118601286,58.465938025610214,92.52857119422629,0.8761956581459763,94.28096251051824,90.77617987793434,3.504782632583897
2020-04-16,92.16609816435331,92.45128083291688,92.02678730878363,92.36017541298068,92.36017541298068,858741,92.50417609297628,90.80947329889757,91.27189217272314,91.67177139908914,91.27084776833317,0.40092363075596893,0.06300877759562269,0.33791485316034625,63.828247625076315,92.50417609297628,0.8795029871753014,94.26318206732688,90.74517011862568,3.5180119487012007
2020-04-17,91.89000926691645,92.27195473028085,91.89000926691645,92.09363306614634,92.09363306614634,656862,92.4312488008643,90.93548247190664,91.22036115017605,91.73667319402102,91.33179482743044,0.4048783665905802,0.1313826953946142,0.27349567119596596,68.54379698525433,92.4312488008643,0.8991590838360034,94.2295669685363,90.63293063319229,3.596636335344016
2020-04-20,91.96853749553496,92.4630157750075,91.91710247663174,92.18739596112808,92.18739596112808,726360,92.08359184698881,91.05086960911208,91.18185559908926,91.80601515819133,91.39517268918581,0.4108424690055159,0.18727465011679456,0.22356781888872135,66.547716298166,92.08359184698881,0.3375495739168039,92.75869099482242,91.4084926991552,1.3501982956672123
2020-04-21,90.26677492968415,90.55353062368361,90.14410951873428,90.38223465930702,90.38223465930702,535126,91.85880502980832,91.03148948525669,91.11254155138505,91.58697200451682,91.32014024252813,0.26683176198869774,0.2031860724911752,0.06364568949752253,51.32516866929352,91.85880502980832,0.8313110331162373,93.5214270960408,90.19618296357585,3.3252441324649453
2020-04-22,90.39910897082713,90.39910897082713,89.85684839566579,90.19292705339599,90.19292705339599,304603,91.44327323059161,91.0238875420585,91.05051464752123,91.37250355049824,91.23664296925908,0.13586058123915734,0.18972097424077164,-0.0538603930016143,50.685735400908044,91.44327323059161,1.061433532829096,93.56614029624981,89.32040616493342,4.2457341313163965
