,Open,High,Low,Close,Adj Close,Volume,sma_5,sma_20,sma_50,ema_12,ema_26,MACD_12_26_9,MACDs_12_26_9,MACDh_12_26_9,rsi_14,BBM_5_2.0,BBstd_5_2.0,BBU_5_2.0,BBL_5_2.0,BBB_5_2.0,SMA_5,SMA_10,SMA_20,EMA_5,EMA_10,EMA_20,EMA_12,EMA_26,MACD,MACD_Signal,RSI,BB_Middle,BB_Std,BB_Upper,BB_Lower,Return
2023-01-16,100.1732506199267,100.20429175397852,99.63271976580674,99.94463203005913,99.94463203005913,213768,100.61699574369204,99.96219637418112,96.96223703788068,100.41361343806234,99.42340568331451,0.9902077547478284,1.1047708470687072,-0.1145630923208786,54.26413612859365,100.61699574369204,0.5105629488996943,101.63812164149144,99.59586984589264,2.042251795598787,100.61699574369206,100.88097655225211,100.62315335990095,100.64098390153532,100.56475307260256,100.17972990924649,100.48427554818136,100.00812047201707,0.4761550761642894,0.444178223671796,54.90844826110443,100.62315335990095,0.8843488597992839,102.39185107949952,98.85445564030239,-0.012587590872083165
2023-01-17,98.858411993255,99.1980421999037,98.65685007564998,98.87988073477456,98.87988073477456,871271,100.338401471794,99.85162303030128,97.01166906433194,100.17765456063346,99.38314457601524,0.7945099846182018,1.042718674578606,-0.2482086899604043,47.83218841319911,100.338401471794,0.9425706817328692,102.22354283525974,98.45326010832828,3.7702827269314696,100.338401471794,100.81090401202403,100.62315335990095,100.05394951261508,100.25841264754291,100.05593474977297,100.237445576888,99.92454715814725,0.3128984187407582,0.41792226268558846,54.90844826110443,100.62315335990095,0.8843488597992839,102.39185107949952,98.85445564030239,-0.010653411530539558
2023-01-18,99.94337482466238,100.2225921268903,99.83233415007253,99.93673303125505,99.93673303125505,447236,100.18282003806472,99.87214288118298,97.09598959131928,100.14058970995984,99.42415112825525,0.7164385817046224,0.9774626560038094,-0.261024074299187,59.53460405155291,100.18282003806472,0.9290468237984728,102.04091368566168,98.3247263904678,3.7161872951938895,100.18282003806475,100.7373015294767,100.62315335990095,100.01487735216173,100.19992544458148,100.04458220515221,100.19118210832909,99.9254498154145,0.265732292914592,0.3874842687313892,54.90844826110443,100.62315335990095,0.8843488597992839,102.39185107949952,98.85445564030239,0.010688244045472528
2023-01-19,99.94878568574796,100.14424404990685,99.62947765663732,99.90720094039077,99.90720094039077,977311,99.97743575075263,99.9267454881914,97.17594883727406,100.10468374541075,99.45993259582085,0.6447511495899363,0.9109203547210348,-0.2661692051310986,57.75521293022491,99.97743575075263,0.8296247884514651,101.63668532765558,98.31818617384972,3.318499153805874,99.97743575075263,100.57542635850776,100.62315335990095,99.97898521490475,100.14670280745588,100.03149827517493,100.14749269787704,99.92409804689422,0.22339465098282574,0.35466634518167656,54.90844826110443,100.62315335990095,0.8843488597992839,102.39185107949952,98.85445564030239,-0.00029550786751297853
2023-01-20,100.62631595839711,100.62631595839711,100.37213494783477,100.60045409435928,100.60045409435928,974802,99.85378016616777,100.02773204691644,97.28401781360444,100.18095610678746,99.54441566978664,0.6365404370008179,0.8560443711769916,-0.2195039341761737,58.10360280655235,99.85378016616777,0.6172501671979477,101.08828050056364,98.61927983177186,2.4690006687917787,99.85378016616775,100.43513062894864,100.62315335990095,100.18614150805627,100.22920304143831,100.08568454366868,100.21717906656662,99.97419849485459,0.24298057171202458,0.3323291904877462,58.10360280655237,100.62315335990095,0.8843488597992839,102.39185107949952,98.85445564030239,0.006938970839370562
2023-01-23,101.01778479085915,101.01778479085915,100.31847726715256,100.63900994126357,100.63900994126357,729112,99.99265574840864,100.13382132203104,97.40427606999614,100.2514259274761,99.6254967269331,0.6259292005430126,0.8100213370501959,-0.1840921365071832,55.7172144686386,99.99265574840864,0.7134232049482516,101.41950215830514,98.56580933851214,2.8536928197929967,99.99265574840864,100.30482574605034,100.62315335990095,100.33709765245871,100.30371338686109,100.13838220058248,100.2820761242123,100.0234437871812,0.2586323370311021,0.31758981979641737,55.717214468638616,100.62315335990095,0.8843488597992839,102.39185107949952,98.85445564030239,0.00038325718558018806
2023-01-24,100.78951826153964,100.9507753970072,100.38302159530768,100.67902808074952,100.67902808074952,188741,100.35248521760364,100.21074730316468,97.55158307968765,100.31721087413356,99.70353608647504,0.6136747876584963,0.770752027171856,-0.1570772395133597,50.03821370751479,100.35248521760364,0.3941266264045248,101.14073847041269,99.56423196479456,1.576506505618113,100.35248521760363,100.34544334469882,100.62315335990095,100.451074461889,100.37195242211352,100.18987228440793,100.34314565598724,100.07200558670478,0.2711400692824668,0.3082998696936273,50.038213707514714,100.62315335990095,0.8843488597992839,102.39185107949952,98.85445564030239,0.0003976404329624206
2023-01-25,101.61941888988144,101.91374470851572,101.39025077551152,101.63829208424283,101.63829208424283,118830,100.6927970282012,100.32632336045847,97.73504121321392,100.52045413722728,99.84685134556896,0.6736027916583254,0.7513221800691499,-0.0777193884108244,50.67591092443977,100.6927970282012,0.6169951309059372,101.92678729001308,99.45880676638932,2.467980523623737,100.69279702820118,100.43780853313297,100.62315335990095,100.84681366934028,100.60219599704612,100.32781702724935,100.54239895264195,100.18802680874464,0.354372143897308,0.31751432453436346,50.67591092443968,100.62315335990095,0.8843488597992839,102.39185107949952,98.85445564030239,0.009527942628964725
2023-01-26,101.0929250188657,101.27618453732455,100.927787686345,101.12525605601157,101.12525605601157,417188,100.93640805132534,100.48163444665585,97.93288479635528,100.61350058627102,99.94154799078692,0.6719525954840861,0.7354482631521372,-0.063495667668051,44.73893984330015,100.93640805132534,0.4460549043729132,101.82851786007116,100.04429824257952,1.784219617491658,100.93640805132536,100.45692190103901,100.62315335990095,100.9396277982307,100.69729782594892,100.40376360141718,100.63206927623727,100.25745119743107,0.3746180788062077,0.32893507538873235,44.73893984330019,100.62315335990095,0.8843488597992839,102.39185107949952,98.85445564030239,-0.00504766478962515
2023-01-27,101.44069643561498,101.61394774329844,101.17869841898018,101.23262792527616,101.23262792527616,960380,101.06284281750874,100.62315335990094,98.15041489564614,100.70875094611796,100.03718354148984,0.6715674046281208,0.7226720914473339,-0.051104686819213,45.77308179746505,101.06284281750874,0.4155755986832455,101.89399401487525,100.23169162014224,1.6623023947329898,101.06284281750872,100.45831149183824,100.62315335990095,101.03729450724586,100.79463057128113,100.48270306083234,100.72446291455094,100.32968651060477,0.3947764039461674,0.34210334110021934,45.773081797465004,100.62315335990095,0.8843488597992839,102.39185107949952,98.85445564030239,0.0010617710496092503
2023-01-30,100.52070610771754,100.84327374047125,100.52070610771754,100.7758115774838,100.7758115774838,169202,101.0902031447528,100.7112029994164,98.33948477185226,100.71906796632808,100.09189672934124,0.6271712369868396,0.7035719205552351,-0.0764006835683954,53.50278096188308,101.0902031447528,0.3839993493201808,101.85820184339316,100.32220444611244,1.5359973972807095,101.09020314475278,100.54142944658072,100.71120299941641,100.95013353065852,100.79120893604525,100.51061815765628,100.7323627088483,100.36273281185507,0.36962989699323145,0.3476086522788218,53.50278096188311,100.71120299941641,0.7993712945325353,102.30994558848148,99.11246041035135,-0.0045125406418330405
2023-01-31,100.52276818720388,100.5497708886178,100.18070401835594,100.3489287509452,100.3489287509452,399189,101.02418327879192,100.74961913011091,98.53709427082408,100.6621234716538,100.11093613834892,0.5511873333048527,0.6730950031051587,-0.1219076698003059,47.44776232146576,101.02418327879192,0.4869424199180182,101.99806811862794,100.05029843895588,1.947769679672064,101.02418327879192,100.68833424819778,100.74961913011091,100.74973193742075,100.71079435693615,100.49521916654095,100.67337286917089,100.36171028882471,0.3116625803461801,0.34041943789229345,47.447762321465824,100.74961913011091,0.7596526993132334,102.26892452873739,99.23031373148444,-0.0042359651572775325
2023-02-01,99.85517460395675,100.32565081355244,99.80932379945472,100.04916136373822,100.04916136373822,317394,100.706357134691,100.7184393054614,98.68026071016516,100.56782160889756,100.10636022911852,0.4614613797790383,0.6307682784399347,-0.1693068986608963,43.89244920377256,100.706357134691,0.5042128771149701,101.71478288892094,99.69793138046104,2.0168515084598937,100.70635713469099,100.6995770814461,100.7184393054614,100.51620841285992,100.59049744908198,100.45273747103593,100.57734032987355,100.33855851659608,0.23878181327746972,0.3200919129693287,43.892449203772365,100.7184393054614,0.7756037392260133,102.26964678391343,99.16723182700937,-0.002987250496225724
2023-02-02,100.19599949133956,100.56131882359732,100.07561708209676,100.28167902709836,100.28167902709836,610473,100.53764172890835,100.65622562431231,98.81870320684928,100.52379967323614,100.11934680674663,0.4044528664894926,0.5855051960498463,-0.1810523295603536,43.48610032930446,100.53764172890835,0.4689011755788344,101.47544408006604,99.59983937775068,1.8756047023153428,100.53764172890835,100.73702489011686,100.65622562431231,100.4380319509394,100.53434864508496,100.43644619066093,100.53185397560044,100.33434522107774,0.19750875452270122,0.2955752812800032,43.486100329304385,100.65622562431231,0.7571043501151395,102.1704343245426,99.14201692408203,0.0023240341067407577
2023-02-03,99.9417134386062,100.07167968886245,99.6976521263,99.81271004041092,99.81271004041092,302123,100.2536581519353,100.54669055683532,98.94412481473434,100.4144012681861,100.09663297220324,0.3177682959828445,0.531957816036446,-0.2141895200536014,48.96735676299878,100.2536581519353,0.3601249886255572,100.9739081291864,99.53340817468418,1.4404999545022292,100.2536581519353,100.65825048472202,100.54669055683533,100.22959131409658,100.4031416260533,100.37704274777998,100.42121644710974,100.29570557806538,0.12551086904436204,0.26156239883287496,48.96735676299866,100.54669055683533,0.7088754391103799,101.96444143505609,99.12893967861457,-0.004676517099007849
2023-02-06,100.72521356721364,101.19543413659362,100.72521356721364,101.084125063805,101.084125063805,993941,100.31532084919954,100.50379387151324,99.11077894398754,100.5174356982813,100.16978053454412,0.3476551637371727,0.4950972855765914,-0.1474421218394186,66.7133773584467,100.31532084919954,0.4787430627328169,101.27280697466516,99.3578347237339,1.914972250931271,100.31532084919954,100.70276199697616,100.50379387151325,100.51443589733273,100.5269567965536,100.44438392073475,100.5232023881398,100.3541070214535,0.16909536668629244,0.24306899240355845,66.71337735844699,100.50379387151325,0.6428785700743448,101.78955101166194,99.21803673136456,0.012738007242557803
2023-02-07,100.43306113334629,100.43306113334629,99.99499042977034,100.19387094399626,100.19387094399626,257699,100.28430928780976,100.49984481399984,99.2464046332421,100.46765650531438,100.17156500931836,0.2960914959960234,0.4552961276604778,-0.1592046316644543,52.0002471606571,100.28430928780976,0.4810383779320812,101.24638604367392,99.3222325319456,1.9241535117283208,100.28430928780975,100.65424628330084,100.49984481399983,100.40758091288725,100.46639573245226,100.42052554199776,100.47253601211771,100.34223768238259,0.13029832973512612,0.220514859869872,52.00024716065712,100.49984481399983,0.6446121019151134,101.78906901783006,99.2106206101696,-0.008807061635512148
2023-02-08,99.83295128364468,100.27123192494794,99.83295128364468,100.01681302589252,100.01681302589252,377342,100.2778396202406,100.46495345529938,99.38902687188036,100.39829597001872,100.16010189943496,0.2381940705837451,0.4118757162451313,-0.1736816456613862,50.833529248885846,100.2778396202406,0.4851912265092918,101.2482220732592,99.30745716722204,1.9407649060371737,100.27783962024061,100.4920983774658,100.46495345529938,100.27732495055568,100.38465342216865,100.38207673094013,100.40242478346768,100.31813215227221,0.08429263119546704,0.193270414134991,50.833529248885746,100.46495345529938,0.6512257668610419,101.76740498902146,99.1625019215773,-0.001767153184476844
2023-02-09,99.38864004705596,99.82666492784968,99.29529940886296,99.58793189454428,99.58793189454428,955953,100.1390901937298,100.39764393117903,99.5206175036611,100.27362457379188,100.11771893610974,0.1559056376821388,0.3606817005325328,-0.204776062850394,41.977871031178914,100.1390901937298,0.574748426981573,101.28858704769294,98.98959333976666,2.298993707926286,100.1390901937298,100.33836596131907,100.39764393117903,100.04752726521855,100.23979496260058,100.30644388937863,100.27711818517177,100.26404324429237,0.013074940879405972,0.15723131948387398,41.97787103117897,100.39764393117903,0.669494738365804,101.73663340791065,99.05865445444742,-0.004288090355740515
2023-02-10,101.18505945739209,101.18505945739209,101.03984871135562,101.04952774654312,101.04952774654312,604655,100.38645373495623,100.389183717642,99.6330125134628,100.39299429267668,100.18674181095663,0.2062524817200426,0.3297958567700348,-0.1235433750499921,52.65403355878231,100.38645373495623,0.6591228911825737,101.7046995173214,99.06820795259108,2.6364915647303064,100.38645373495623,100.32005594344577,100.389183717642,100.38152742566008,100.38701910513558,100.37721378053715,100.39595042538275,100.32222728149614,0.07372314388661039,0.14052968436442126,52.654033558782324,100.389183717642,0.6595682897734653,101.70832029718893,99.07004713809506,0.014676435429410883
2023-02-13,100.9764682837976,101.54407131754496,100.9764682837976,101.25846608451845,101.25846608451845,730759,100.42132193909892,100.45487542036496,99.75122811885676,100.5261437991139,100.26612879418344,0.2600150049304517,0.3158396864021182,-0.0558246814716664,53.66604486416045,100.42132193909892,0.7080524767124108,101.83742689252377,99.00521698567412,2.8322099068496414,100.42132193909893,100.36832139414923,100.45487542036497,100.67384031194621,100.54546401047791,100.4611425713925,100.52864514217285,100.39157830394224,0.13706683823060928,0.13983711513765887,53.666044864160554,100.45487542036497,0.6781279914478138,101.8111314032606,99.09861943746934,0.0020676824784318093
2023-02-14,102.37010550544068,102.50522737504168,101.93361394756796,102.31893651853284,102.31893651853284,915907,100.84633505400625,100.62682820955288,99.86841769140273,100.80195806363989,100.41818862561674,0.3837694380231511,0.3294256367263247,0.0543438012968263,54.25191561470731,100.84633505400625,1.0783528685924255,103.00304079119108,98.68962931682138,4.313411474369701,100.84633505400623,100.565322170908,100.62682820955288,101.22220571414175,100.86791355739699,100.63807532826301,100.80407458468977,100.53434557909709,0.26972900559268,0.1658154932286631,54.251915614707414,100.62682820955288,0.6935816335967001,102.01399147674628,99.23966494235948,0.010472906365471157
2023-02-15,100.76203076871512,101.08953823317368,100.74990715365055,100.82024309248162,100.82024309248162,336824,101.00702106732406,100.6710037126142,99.96895983862392,100.80477114500016,100.4479704379771,0.356800707023055,0.3349006507856708,0.0219000562373841,48.303529073928345,101.00702106732406,0.9791391190424386,102.96529930540892,99.0487428292392,3.916556476169745,101.00702106732406,100.64243034378234,100.67100371261421,101.08821817358839,100.85924620013964,100.65542463914097,100.80656204742698,100.55552317268113,0.25103887474584496,0.1828601695320995,48.30352907392827,100.67100371261421,0.6752076728176488,102.0214190582495,99.32058836697891,-0.014647273291193419
2023-02-16,101.04731608241316,101.43858422389437,100.90921816817024,101.09995313381212,101.09995313381212,612214,101.30942531517763,100.73064132228528,100.0755748720335,100.85018375866356,100.4962654524834,0.3539183061801338,0.3387041818645634,0.0152141243155704,49.27594830168555,101.30942531517763,0.5857547056658915,102.48093472650942,100.13791590384584,2.3430188226635664,101.30942531517763,100.7242577544537,100.73064132228528,101.0921298269963,100.903011097171,100.69776068625251,100.85169913764008,100.59585131795009,0.2558478196899898,0.19745769956367756,49.27594830168555,100.73064132228528,0.6566130266494354,102.04386737558416,99.4174152689864,0.0027743440478904535
2023-02-17,102.0409855640156,102.08284135264084,101.9762777923663,102.01358293214254,102.01358293214254,119403,101.50223635229752,100.80129776417444,100.16604781140784,101.02916824689108,100.60865933986555,0.4205089070255212,0.355065126896755,0.0654437801287662,56.43413705033415,101.50223635229752,0.6353827633817843,102.77300187906108,100.23147082553396,2.5415310535271374,101.5022363522975,100.94434504362687,100.80129776417445,101.39928086204506,101.10493324898401,100.82307709062297,101.03045049064046,100.70086847455694,0.32958201608352056,0.22388256286764618,56.43413705033415,100.80129776417445,0.7152775123179841,102.23185278881041,99.37074273953849,0.00903689635860827
2023-02-20,101.94218894148038,102.11558794753562,101.85222065290247,102.10776858853131,102.10776858853131,103681,101.67209685310009,100.87473569653784,100.27039704651769,101.1951067609896,100.71970446939636,0.4754022915932268,0.3791325598360494,0.0962697317571774,59.47029717371385,101.67209685310009,0.6666759747080608,103.0054488025162,100.33874490368396,2.666703898832253,101.67209685310009,101.0467093960995,100.87473569653783,101.63544343754049,101.28726694708351,100.94542866185235,101.19619173646981,100.80508329781429,0.3911084386555217,0.2573277380252213,59.47029717371377,100.87473569653783,0.7709694018149343,102.4166745001677,99.33279689290795,0.0009232658405049499
2023-02-21,103.04804914832528,103.5334944749137,102.98455845665896,103.21184401643416,103.21184401643416,453699,101.85067835268036,101.00137649332208,100.36118850275784,101.50537403105798,100.90430739880657,0.6010666322514169,0.4235193743191229,0.1775472579322939,65.67175033081082,101.85067835268036,0.9448267612727492,103.74033187522583,99.96102483013485,3.779307045091002,101.85067835268035,101.3485067033433,101.00137649332206,102.16091029717171,101.6371900506018,101.16127774324109,101.50629208723356,100.98336186956392,0.5229302176696393,0.3104482339541049,65.67175033081082,101.00137649332206,0.9289637280327868,102.85930394938762,99.14344903725649,0.010812844538322874
2023-02-22,103.04870010072938,103.04870010072938,102.52225925323962,102.68958804469976,102.68958804469976,979554,102.22454734312396,101.0539412913449,100.4273194422195,101.68756080238748,101.03655040961348,0.6510103927740118,0.4690175780101007,0.1819928147639111,61.59864339195675,102.22454734312396,0.7927598897358411,103.81006712259564,100.63902756365228,3.171039558943363,102.22454734312399,101.61578420522402,101.05394129134491,102.3371362130144,101.8285351404378,101.30683110528477,101.68833761915144,101.10974899364805,0.5785886255033859,0.36407631226396114,61.59864339195684,101.05394129134491,0.9943427917985882,103.04262687494209,99.06525570774774,-0.005060039152592233
2023-02-23,103.88578920129606,104.44899368827414,103.88578920129606,104.15750284641662,104.15750284641662,739548,102.83605728564488,101.20555363086515,100.53375956550954,102.06755188608426,101.26773207159889,0.7998198144853745,0.5351780253051555,0.2646417891802191,69.09114617580397,102.83605728564488,0.8825751758602749,104.60120763736542,101.07090693392432,3.5303007034411,102.83605728564487,102.07274130041125,101.20555363086517,102.94392509081514,102.25198381425211,101.57832365205924,102.06820919257684,101.33550853829759,0.732700654279256,0.4378011806670201,69.09114617580403,101.20555363086517,1.2129328671707496,103.63141936520667,98.77968789652367,0.014294680012523653
2023-02-24,106.94478290426702,106.94772862766396,106.20810672245622,106.59037162660506,106.59037162660506,797652,103.7514150245374,101.4734408159316,100.6761176511342,102.76337030770284,101.662001668266,1.101368639436842,0.6484161481314928,0.4529524913053492,71.95380026894865,103.7514150245374,1.756756167059002,107.2649273586554,100.2379026904194,7.02702466823601,103.7514150245374,102.62682568841744,101.4734408159316,104.15940726941179,103.04078159831629,102.05566155439693,102.76392649011966,101.72475765594999,1.039168834169672,0.5580747113675505,71.95380026894867,101.4734408159316,1.7093116129995616,104.89206404193072,98.05481758993247,0.023357595119919417
2023-02-27,105.99559874153404,106.55602448164244,105.99559874153404,106.21494241279945,106.21494241279945,729674,104.572849789391,101.7453973576974,100.79132338206756,103.29438140079463,101.99925653823144,1.295124862563199,0.7777578910178342,0.5173669715453648,75.03416877486396,104.572849789391,1.7563020201244095,108.08545382963985,101.0602457491422,7.0252080804976345,104.57284978939101,103.12247332124555,101.74539735769739,104.844585650541,103.61790174640413,102.45178354091146,103.29485201668578,102.05736393423513,1.2374880824506533,0.6939573855841711,75.03416877486407,101.74539735769739,2.000383137550708,105.7461636327988,97.74463108259597,-0.003522168166565476
2023-02-28,105.51507369744448,106.15986166084306,105.51507369744448,105.753379449169,105.753379449169,857666,105.08115687593798,102.01561989260856,100.8845640188035,103.67268879285224,102.2773397168194,1.395349076032829,0.9012761280208332,0.4940729480119961,73.30003130533643,105.08115687593798,1.62694654460417,108.33504996514633,101.82726378672965,6.507786178416666,105.08115687593798,103.46591761430916,102.01561989260857,105.14751691675033,104.00617041963409,102.76622124645979,103.67308700629857,102.33114286126727,1.3419441450313059,0.8235547374735981,73.30003130533655,102.01561989260857,2.160439925368312,106.3364997433452,97.69474004187194,-0.004345555843137339
2023-03-01,107.5464852525811,107.5464852525811,106.942467848547,107.31233693828588,107.31233693828588,498845,106.0057066546552,102.37877867133597,101.0402840372968,104.23263466138047,102.65030247396506,1.5823321874154177,1.0374873398997502,0.5448448475156673,78.73600971995384,106.0057066546552,1.180298877979438,108.36630441061408,103.64510889869632,4.721195511917756,106.0057066546552,104.11512699888961,102.37877867133597,105.86912359059552,104.60729160484351,103.19918464568133,104.23297161121971,102.70012020030568,1.5328514109140343,0.9654140721616854,78.73600971995387,102.37877867133597,2.4086803451404206,107.1961393616168,97.56141798105513,0.014741443698886192
2023-03-02,109.12135721453824,109.24481977455832,108.7800771974158,109.03177359367164,109.03177359367164,193246,106.9805608041062,102.81628339966464,101.2446165331658,104.9709637278868,103.12300403838776,1.847959689499049,1.19958180981961,0.6483778796794393,79.13626323910161,106.9805608041062,1.2808144386045657,109.54218968131534,104.41893192689707,5.123257754418262,106.9805608041062,104.90830904487555,102.81628339966463,106.92334025828757,105.41174287553952,103.75466930739469,104.97124883928925,103.16913156277724,1.802117276512007,1.13275471303175,79.1362632391017,102.81628339966463,2.7745970392000316,108.36547747806469,97.26708932126456,0.01602273051209946
2023-03-03,108.7139051391462,108.7139051391462,108.08757143910132,108.47402466817609,108.47402466817609,195864,107.3572914124204,103.2493491310529,101.44248256813212,105.509896180239,103.5193759368906,1.9905202433483995,1.357769496525368,0.6327507468230313,75.68373893810809,107.3572914124204,1.4080571248525513,110.17340566212552,104.5411771627153,5.632228499410218,107.35729141242041,105.5543532184789,103.2493491310529,107.44023506158375,105.96852138329162,104.20413172270722,105.51013742834876,103.56208660762161,1.948050820727147,1.2958139345708295,75.68373893810809,103.2493491310529,2.951422945415316,109.15219502188353,97.34650324022226,-0.0051154714549001
