Date,Open,High,Low,Close,Volume,Adj Close
2023-04-07,219.74374834481745,224.9125959864733,218.1972704186678,221.11941717940763,1053959,221.11941717940763
2023-04-10,216.52123370636957,217.6970002132317,214.23134681017228,217.3333576860045,4637358,217.3333576860045
2023-04-11,219.8068090394062,224.32106922535155,217.23971283475737,222.0150540318039,5375034,222.0150540318039
2023-04-12,220.8364911853063,226.07671375226937,220.8364911853063,224.59589723678707,9712128,224.59589723678707
2023-04-13,223.25391791768664,224.11021420481535,221.63041840895093,223.5549862019028,9928366,223.5549862019028
2023-04-14,219.864070474974,222.73133895033155,219.8187341925279,222.38872136058936,2344702,222.38872136058936
2023-04-17,216.84337753480392,219.96691838844413,214.65200345945163,217.9750770256637,8876957,217.9750770256637
2023-04-18,214.46119598778893,216.5216808361186,210.8594081661683,216.01940946177348,4427819,216.01940946177348
2023-04-19,215.0362861235361,217.57907653051515,212.0493232302742,217.57907653051515,2892427,217.57907653051515
2023-04-20,216.86822543735968,220.263752485898,214.51745990937755,214.51745990937755,8988923,214.51745990937755
2023-04-21,212.89203026455783,216.205599493451,211.37937875842945,216.205599493451,2376106,216.205599493451
2023-04-24,214.7916519790193,220.5201569486735,214.7916519790193,214.84111289710137,594592,214.84111289710137
2023-04-25,220.41793712129007,223.904287851874,216.70687096469808,218.37289227893712,9000019,218.37289227893712
2023-04-26,221.75392918802856,222.9037623151548,217.95776351096555,222.9037623151548,4761029,222.9037623151548
2023-04-27,221.76861338954612,225.22649336780697,220.3869066825755,221.22428663317072,1096530,221.22428663317072
2023-04-28,227.49095670272033,227.70087558093965,223.8544312336367,226.28185967062356,1145482,226.28185967062356
2023-05-01,225.6311567740637,231.27365756501072,223.60887433414368,229.9510824913309,1067344,229.9510824913309
2023-05-02,228.5434367496327,229.47420891616125,222.99373201735065,225.99737815789936,5868927,225.99737815789936
2023-05-03,230.4577198775778,230.4577198775778,227.9590479377564,227.9590479377564,6084684,227.9590479377564
2023-05-04,230.081669442624,230.9001215779921,225.71100728394345,229.5217127555657,1405585,229.5217127555657
2023-05-05,227.1271801459051,229.26368493003588,225.34501439446137,225.82864330034965,9723424,225.82864330034965
2023-05-08,229.8864928749784,234.76925220930065,229.0394450607911,233.69784955694473,8470262,233.69784955694473
2023-05-09,232.52501515783425,236.8782281161409,226.91122987546683,231.19440543605077,2702967,231.19440543605077
2023-05-10,221.89699937789752,223.71064562325975,219.8315885293761,222.1807106523775,3285714,222.1807106523775
2023-05-11,221.9650055936485,224.12531252957152,219.2400419772796,224.12531252957152,1078039,224.12531252957152
2023-05-12,223.9746153271413,227.3990929407597,216.93915182023488,221.50571106659976,7850575,221.50571106659976
2023-05-15,221.65876820767596,222.97935014516693,219.4018066733788,219.4018066733788,6302258,219.4018066733788
2023-05-16,222.3322033687309,226.9879349382574,221.801592954047,221.9776613240359,7018889,221.9776613240359
2023-05-17,221.630138289346,222.44040635812024,221.24139742119695,221.55072317398503,1805215,221.55072317398503
2023-05-18,222.7814845309015,224.44852852546236,222.7814845309015,224.2424772407119,4208880,224.2424772407119
2023-05-19,216.35691865062591,221.7097871771021,215.22585410512585,216.08762638676737,3273584,216.08762638676737
2023-05-22,213.63594570103004,215.53703070952895,211.02287940352963,211.91855432586587,216739,211.91855432586587
2023-05-23,219.8072068948684,219.9662636717079,217.18661308721457,219.4670834169385,2520564,219.4670834169385
2023-05-24,218.10025290244965,218.4939325824869,214.69679111462295,218.09752279576037,6338795,218.09752279576037
2023-05-25,210.66190998273217,214.33339643831297,210.66190998273217,214.33339643831297,3238145,214.33339643831297
2023-05-26,210.1175842655176,210.23470541107665,209.03180188299837,209.0860919776237,1500283,209.0860919776237
2023-05-29,206.09107651723372,208.2695713929628,205.10993335507857,205.10993335507857,2218324,205.10993335507857
2023-05-30,205.7796222846829,208.6095248598226,203.5870759031284,206.23599359455076,1370896,206.23599359455076
2023-05-31,206.04824613188617,210.36245605238148,202.5637632905546,207.46142827108872,9500725,207.46142827108872
2023-06-01,202.50308145536036,204.05148974254445,199.9603210292925,204.05148974254445,2868362,204.05148974254445
2023-06-02,205.63341428488644,205.63341428488644,201.71115787292356,203.67307330358852,2821864,203.67307330358852
2023-06-05,206.2774238385334,206.51063711057327,204.60430982334393,205.0726454267567,1424070,205.0726454267567
2023-06-06,202.91696642983985,204.65064626947273,202.62018381594595,202.62018381594595,6676651,202.62018381594595
2023-06-07,201.3252424794115,206.18953780597025,199.96623408083724,204.81109583041183,3077590,204.81109583041183
2023-06-08,200.1333484782579,205.75099649425871,200.1333484782579,202.3622216236375,5354224,202.3622216236375
2023-06-09,203.7113413309949,206.92478249559807,199.40210720048293,202.888043912871,7697626,202.888043912871
2023-06-12,204.81293394310504,204.81293394310504,201.23157126638796,204.73655744382617,3913270,204.73655744382617
2023-06-13,205.33792451467457,206.80525099297208,201.63259512927428,206.39727010878565,5222930,206.39727010878565
2023-06-14,203.91053315246657,207.441425743018,198.98161140289568,203.47009404333608,3533382,203.47009404333608
2023-06-15,199.84866779028152,202.2186093599347,198.42408612525756,199.21847865910993,9048331,199.21847865910993
2023-06-16,200.46495087984988,203.9227210413274,200.46495087984988,203.0843921137849,9184966,203.0843921137849
2023-06-19,200.00282600699416,202.42166040905568,197.62504723634376,200.3481584740772,4548748,200.3481584740772
2023-06-20,203.00370877587625,204.20487575274137,202.13961646089595,202.13961646089595,8170924,202.13961646089595
2023-06-21,210.32857756913364,211.92496109379073,207.87516077070345,207.87516077070345,6814301,207.87516077070345
2023-06-22,210.98695049984417,214.15904388663157,210.98695049984417,211.9839705453478,8069693,211.9839705453478
2023-06-23,209.91909832860037,213.09627347975604,207.312076382652,208.61183707421833,649239,208.61183707421833
2023-06-26,209.73948420438012,211.37202284045304,207.42118685580516,208.56673375956692,9256558,208.56673375956692
2023-06-27,208.66014074656547,211.78153882239312,206.1102167178567,211.02612200742612,5205724,211.02612200742612
2023-06-28,212.520395269136,215.30805085430217,211.77175711633987,212.57234617840697,6027997,212.57234617840697
2023-06-29,216.2318379407955,222.48601965583896,213.95706930876935,219.6089384784778,5293278,219.6089384784778
2023-06-30,222.1018299702114,222.1018299702114,217.57020344910995,220.1312611358892,6867528,220.1312611358892
2023-07-03,222.0178902151507,222.85473924086529,217.92758165669352,222.85473924086529,4280656,222.85473924086529
2023-07-04,220.11054472512697,222.0320899805344,216.3735184625187,219.75014946455192,3141341,219.75014946455192
2023-07-05,223.69597329559096,225.0095306905984,219.4275640602313,223.03211043296412,1775843,223.03211043296412
2023-07-06,216.1910562256948,222.10353012605185,214.51397092010131,216.356837333414,8815912,216.356837333414
2023-07-07,221.38300943407583,221.73208887263,218.2286376563186,221.73208887263,3697706,221.73208887263
2023-07-10,216.53104941819063,217.89755367011816,215.04306084276135,217.89755367011816,5909041,217.89755367011816
2023-07-11,217.830001110942,220.7952370756229,216.70408058148124,220.59459060067175,502732,220.59459060067175
2023-07-12,219.04069980902165,222.17272762840045,215.84013369226756,219.41504230209637,5303916,219.41504230209637
2023-07-13,219.11944436644777,220.13294639800873,216.33315445511292,218.99744981145244,558298,218.99744981145244
2023-07-14,213.9799855797645,215.36957156064165,213.0002362422201,213.0002362422201,7493979,213.0002362422201
2023-07-17,215.2786852470149,216.1047883487048,210.9192883596371,215.04343813004888,8959060,215.04343813004888
2023-07-18,214.07788415919416,219.92501288018315,214.07788415919416,215.57247426362017,7515745,215.57247426362017
2023-07-19,219.53515621898407,222.40568877420029,217.75360717757832,217.9707919918272,5224795,217.9707919918272
2023-07-20,222.26972136154563,222.26972136154563,218.7348169320547,218.7348169320547,8924031,218.7348169320547
2023-07-21,225.00455153778256,226.79339710912768,224.00235845191656,226.79339710912768,8167987,226.79339710912768
2023-07-24,232.16786542732865,235.86656940955643,232.1655869371268,232.1655869371268,697897,232.1655869371268
2023-07-25,231.10765884849812,235.45499643445163,231.10765884849812,235.45499643445163,1263950,235.45499643445163
2023-07-26,233.72701329854397,233.72701329854397,230.35450720309143,230.35450720309143,5255872,230.35450720309143
2023-07-27,227.6068111828993,230.54757751964544,226.4708664005367,227.41220647556696,912461,227.41220647556696
2023-07-28,233.8986721207312,233.8986721207312,231.1838093863786,231.963842556582,7410108,231.963842556582
2023-07-31,235.15260102600192,237.2039664123068,234.66947718910737,237.2039664123068,3822946,237.2039664123068
2023-08-01,231.88592673504857,236.44508950221865,231.88592673504857,233.14069674963645,7861850,233.14069674963645
2023-08-02,237.02236630533864,238.85054532174576,231.04374308758295,234.950422436518,7686725,234.950422436518
2023-08-03,238.84003441079415,240.32757120841956,238.84003441079415,239.58673711614355,4725678,239.58673711614355
2023-08-04,241.3623883065355,241.90006304359304,237.42259531138035,239.1820278030048,5744807,239.1820278030048
2023-08-07,246.0246471742684,249.0662803379878,242.0183156702977,242.53773135787625,5581140,242.53773135787625
2023-08-08,247.39447743564247,247.39447743564247,241.37994271637208,242.657723269009,2981990,242.657723269009
2023-08-09,241.64494893703375,242.0467912433333,238.34479614520117,240.7109742091987,7439838,240.7109742091987
2023-08-10,243.80951492611248,247.9872287371466,241.4678475935036,247.031341884523,5009776,247.031341884523
2023-08-11,247.51191859963353,250.64928252079144,247.51191859963353,250.14605867275063,3251882,250.14605867275063
2023-08-14,254.34074853703143,257.2285161169461,246.7258954127869,252.4235236953151,6073544,252.4235236953151
2023-08-15,251.4566587761495,251.4566587761495,247.18071577278465,249.621253171427,9834816,249.621253171427
2023-08-16,243.93588098258945,248.05567923371112,243.83326548919672,244.32066021461853,2149949,244.32066021461853
2023-08-17,240.25500748466564,243.32279149253512,240.05624066292495,242.62449158214864,8539469,242.62449158214864
2023-08-18,246.79324458669333,247.4313440248609,243.28794509148585,247.4313440248609,7358746,247.4313440248609
2023-08-21,252.185959430897,252.185959430897,248.7856295915093,251.05017873670167,8852967,251.05017873670167
2023-08-22,253.2407427940229,253.7965139264807,249.60782839858993,249.60782839858993,1325811,249.60782839858993
2023-08-23,255.8967763842548,259.6148780376653,252.6068053383636,253.0530542128611,4913673,253.0530542128611
2023-08-24,253.33669007674845,255.01146227684575,250.54701115787705,252.09813479582564,2092825,252.09813479582564
2023-08-25,252.7297506478444,256.00120434392113,252.34316984708445,252.545009978223,3076031,252.545009978223
2023-08-28,248.08518317460303,251.36887727515517,243.99374415672452,250.27072746085764,9277960,250.27072746085764
2023-08-29,243.0147894894567,247.0290843722916,241.2712680414125,244.66591239077263,2046830,244.66591239077263
2023-08-30,248.23268428916623,251.6869532072548,247.3913295475264,249.62424243637452,9484451,249.62424243637452
2023-08-31,248.97583651219767,250.7387880242877,244.85540086886564,247.7191226368887,9209096,247.7191226368887
2023-09-01,253.402671892084,254.57085252964407,251.66675488364385,254.28784465236785,9579413,254.28784465236785
2023-09-04,253.8368932883531,256.4644032363906,253.0835064090147,253.0835064090147,4314279,253.0835064090147
2023-09-05,265.53067389408886,268.0257748361863,261.9818002512264,265.05771726319267,488076,265.05771726319267
2023-09-06,263.358249786379,267.51155375321315,263.358249786379,265.91774599584414,6591878,265.91774599584414
2023-09-07,259.461444584071,263.3730267453555,257.46792671584444,260.8429993854586,4271774,260.8429993854586
2023-09-08,260.5365736999745,262.268409084593,255.7046012995351,258.6433969774297,3953321,258.6433969774297
2023-09-11,254.70366797753377,258.08362551311683,254.44735070503833,258.08362551311683,5254048,258.08362551311683
2023-09-12,260.7410183470413,264.9718372474565,256.5891849580977,259.5508270565023,2042811,259.5508270565023
2023-09-13,261.809585044544,262.4341525045876,259.10816382448263,262.3712257638123,4320459,262.3712257638123
2023-09-14,262.06647522021507,262.91978638701687,257.7474837476057,257.7474837476057,8161896,257.7474837476057
2023-09-15,262.085704856885,262.085704856885,255.11294947666772,259.5685635815706,1308052,259.5685635815706
2023-09-18,260.7468952934688,264.64102837446205,260.7468952934688,262.29271651553967,1280887,262.29271651553967
2023-09-19,258.6587377390792,263.18154956981095,258.6587377390792,261.5982240993275,1467223,261.5982240993275
2023-09-20,264.2956160491195,267.9353457343303,259.73490016719336,261.8695124684499,6781935,261.8695124684499
2023-09-21,269.88407118572525,269.8889159642792,262.35413318118526,269.8729527784479,900101,269.8729527784479
2023-09-22,265.66191634263714,272.4560483844125,265.66191634263714,269.7661387481061,8221757,269.7661387481061
2023-09-25,264.4297071216382,268.3794546049794,261.3301740804067,261.3301740804067,5516775,261.3301740804067
2023-09-26,264.1030833603002,265.98578697684314,261.50873741176343,263.6220128279115,4928761,263.6220128279115
2023-09-27,263.0260680702483,267.54969684007335,261.7658975791275,266.7715750055571,5036792,266.7715750055571
2023-09-28,266.82898438461257,269.4549813852036,263.42794050583905,267.3391091655404,7816220,267.3391091655404
2023-09-29,270.2521799666764,270.9419197863088,267.3020707712011,269.99608738041525,3490742,269.99608738041525
2023-10-02,276.94033607779505,276.94033607779505,272.4708178480651,272.4708178480651,1676590,272.4708178480651
2023-10-03,276.8888659341871,279.8007221237037,272.4126178938218,276.54996694909863,9368720,276.54996694909863
2023-10-04,270.41712076132995,276.0956478155322,268.7786907985971,273.8463535553424,6679137,273.8463535553424
2023-10-05,276.86817843357744,282.15262579486557,274.9634658566871,277.41989725141286,9568532,277.41989725141286
2023-10-06,275.71449892125844,278.97591595120383,274.4316341402293,276.476753126622,671107,276.476753126622
2023-10-09,283.1557802203855,286.73757130584227,279.9043897882275,284.22970972036734,9037492,284.22970972036734
2023-10-10,283.48930806624054,288.88872980239023,283.48930806624054,284.84022557670545,5482858,284.84022557670545
2023-10-11,280.62358441942786,284.71495381298723,278.3310192380125,280.4495397308164,805475,280.4495397308164
2023-10-12,287.08707741038904,289.6686299522644,287.08707741038904,288.5534446432561,4217923,288.5534446432561
2023-10-13,291.8010307546843,299.34103399255946,291.1272857283174,292.5178207861389,9243558,292.5178207861389
2023-10-16,288.0370317733977,293.4801334276173,287.60474856781633,287.60474856781633,3991113,287.60474856781633
2023-10-17,293.7869820953202,293.7869820953202,287.70738696255233,293.19260014648006,2006039,293.19260014648006
2023-10-18,290.3534943673657,292.71127543863435,290.3534943673657,292.71127543863435,6616616,292.71127543863435
2023-10-19,293.7325602300966,295.25131711707024,288.0297063622596,295.25131711707024,1875767,295.25131711707024
2023-10-20,295.2884651589366,300.80541465774473,293.1762741457555,298.76603368680907,8102619,298.76603368680907
2023-10-23,305.27751983418676,308.8488325507358,297.35523189920673,302.93779449272614,2848996,302.93779449272614
2023-10-24,305.0224699216012,307.0837277927429,300.4073658824347,301.1295533248409,963663,301.1295533248409
2023-10-25,308.12518221226804,310.8342480056102,307.97449467884616,308.29022743916903,3219612,308.29022743916903
2023-10-26,312.2900318629859,315.64977788593364,312.2900318629859,315.64977788593364,5729481,315.64977788593364
2023-10-27,317.1711978007821,319.8562366572793,313.4498256003815,313.4498256003815,7216355,313.4498256003815
2023-10-30,317.28596590049443,318.91602835646427,309.6482417324244,314.16414227975497,8693059,314.16414227975497
2023-10-31,310.37061932339907,312.4477851732464,308.6909903645689,308.78867276969805,5281057,308.78867276969805
2023-11-01,301.9948563458981,309.17652462370756,299.4214723738194,305.18040012060555,2008802,305.18040012060555
2023-11-02,304.44789978963973,308.5406973304073,303.43515916662955,308.5406973304073,7328161,308.5406973304073
2023-11-03,304.74172785783924,304.74172785783924,298.2807889576556,302.23715740852674,2651331,302.23715740852674
2023-11-06,302.5373710079479,308.3809031316112,294.4062750382654,301.17670791592604,3596605,301.17670791592604
2023-11-07,300.98820400043843,301.43234549666624,297.5467497010448,301.2234947984598,6098223,301.2234947984598
2023-11-08,289.3532307940066,296.58356948040404,286.5268575508281,292.9532547058062,3942411,292.9532547058062
2023-11-09,294.28492492907174,294.96734645182323,290.03789696913805,294.96734645182323,6134207,294.96734645182323
2023-11-10,293.5033132283458,294.4645603357856,288.89654767214284,288.89654767214284,3513654,288.89654767214284
2023-11-13,291.2811896399515,292.48898603324744,291.2811896399515,292.4125787287819,3694058,292.4125787287819
2023-11-14,287.0607671916471,295.5332558037916,286.38065559357807,286.38065559357807,4909109,286.38065559357807
2023-11-15,289.85248077349695,291.900027241198,282.49744181495515,289.4990767785613,2978117,289.4990767785613
2023-11-16,293.1871435677339,300.6875606054162,292.86708707904705,295.68697419466463,4257263,295.68697419466463
2023-11-17,296.4804553403395,296.4804553403395,290.5034577063455,292.5625735272502,4215362,292.5625735272502
2023-11-20,300.00517349362593,300.40170509821206,294.9942381304569,294.9942381304569,5372864,294.9942381304569
2023-11-21,291.58633682487067,296.6932697901324,289.7098987021327,289.76506463238206,1068616,289.76506463238206
2023-11-22,303.2648535143585,303.2648535143585,298.0795824228582,302.2964181309083,9044718,302.2964181309083
2023-11-23,311.07631063313664,319.55146060156744,305.6077150359248,309.5988340410525,9701869,309.5988340410525
2023-11-24,315.86925093968426,324.71456207339367,308.5502448630899,314.218986038056,4354849,314.218986038056
2023-11-27,319.14577694204274,321.8360022018202,319.14577694204274,321.124050213001,1073181,321.124050213001
2023-11-28,318.7716338362295,328.2992170924356,318.7716338362295,319.9384542247671,7076610,319.9384542247671
2023-11-29,325.7409713387993,325.7409713387993,320.8487961087691,325.1509506419299,3811584,325.1509506419299
2023-11-30,332.43341159188697,334.5725975776544,326.606540050844,327.88803706683484,1644613,327.88803706683484
2023-12-01,323.81514318880284,331.5816306104264,322.9000462689264,324.23213736469745,2556070,324.23213736469745
2023-12-04,324.0935019915468,327.22012665966184,320.13688673656424,327.22012665966184,9082913,327.22012665966184
2023-12-05,315.74239718145355,319.4257735194587,314.5822598691811,317.40207929692014,9526807,317.40207929692014
2023-12-06,310.97267748347474,315.7307426869214,307.84017175085313,315.7307426869214,3346417,315.7307426869214
2023-12-07,317.7705857208275,322.049230081723,317.7705857208275,321.64120875099127,2707411,321.64120875099127
2023-12-08,317.0169468688298,319.87876115721707,317.0169468688298,317.6186829434881,9085826,317.6186829434881
2023-12-11,317.2232100385176,320.4526821583892,316.6969187200566,320.3869457674683,9590536,320.3869457674683
2023-12-12,320.58256817295023,323.1968490161688,316.8610336027893,316.8610336027893,8792832,316.8610336027893
2023-12-13,309.1196232904119,319.5449150200209,307.49400482879116,312.855978188962,2618970,312.855978188962
2023-12-14,314.85147381828784,321.93063406005103,313.27525645210466,319.0018073074782,1065188,319.0018073074782
2023-12-15,322.8311990810996,328.18575604138715,315.09748426733086,320.0721193326035,6454986,320.0721193326035
2023-12-18,326.7025600130228,326.7025600130228,317.4803374607229,324.79600158480656,3864455,324.79600158480656
2023-12-19,331.5916981128116,334.93347729174656,331.5916981128116,334.02110942917164,6979771,334.02110942917164
2023-12-20,325.91280455580824,329.5544591946821,323.67037664730015,323.67037664730015,6171845,323.67037664730015
2023-12-21,335.77744073760357,339.195042113979,333.85188394947505,333.85188394947505,1357008,333.85188394947505
2023-12-22,330.5777917272787,332.5150078604324,330.5777917272787,332.0229991496057,5611934,332.0229991496057
2023-12-25,327.90368091162276,328.7595880027807,325.7645759798831,326.6205042785329,1781076,326.6205042785329
2023-12-26,325.093588030725,330.64937086584797,317.17374747372446,321.99327154259834,6254512,321.99327154259834
2023-12-27,332.40503476006967,337.7988956448909,328.8242088591763,333.8408843836818,7270837,333.8408843836818
2023-12-28,337.17946793922806,337.81300721387464,331.05746294148537,331.05746294148537,1078836,331.05746294148537
2023-12-29,331.89008623387804,334.2713492525969,329.0104020031939,332.5693521254079,9725105,332.5693521254079
